,PlasticTypeGeneral
MB11C04 marine group,0.01856836236326494
SAR116 clade,0.01662126488967726
Clade II,0.014869289259485031
Marinimicrobia (SAR406 clade),0.014772237825218857
Clade I,0.01379912028853251
OCS116 clade,0.012228334095338654
Rivularia PCC-7116,0.011497380866993635
OM43 clade,0.011067876701426341
NS4 marine group,0.009926242458127241
S25-593,0.009765323016086548
Phormidesmis ANT.LACV5.1,0.009735358505982592
AEGEAN-169 marine group,0.009729026452447422
OM75 clade,0.009539726846954215
Rhodobacteraceae,0.008618418895007054
Erythrobacter,0.008504210492450882
Parvibaculaceae,0.00849261625965197
Rhizobiaceae,0.008376738161174523
Clade IV,0.008193928404795558
unidentified marine bacterioplankton,0.00811545310853666
Hyphomonadaceae,0.007854280111510547
Coraliomargarita,0.007707974884492429
NS5 marine group,0.007457534617748273
Sphingomonadaceae,0.007284433571695186
marine metagenome,0.007233363875421854
Alcanivorax,0.007117389818412711
Clade III,0.0071088770655997665
Pseudahrensia,0.007103791943873989
SAR86 clade,0.007019183733425285
Lentimonas,0.006927004767984829
OM190,0.006785353177909306
SAR116 cluster bacterium REDSEA-S10_B10N8,0.0064221386658851074
SUP05 cluster,0.006401933171264884
Pleurocapsa PCC-7319,0.0064014071099121024
Gammaproteobacteria,0.0062703927232762085
Flavobacteriaceae,0.00623487357048936
Rhodanobacter,0.006175382377083461
Synechococcus CC9902,0.006008108101364312
Psychrobacter,0.005967476789932363
Micavibrionales,0.005834515921751107
Alphaproteobacteria,0.005635629500429887
Blastopirellula,0.005500903982125261
SAR11 clade,0.005193356307965589
Loktanella,0.00493420454572779
DEV007,0.0048056232610281515
Planktomarina,0.004798174140530372
SS1-B-06-26,0.004570700042822009
Portibacter,0.004521806367210874
Alteromonas,0.004491410868580061
Sandaracinaceae,0.004415156566027271
metagenome,0.004373956563758247
Arenicella,0.004354116601811025
Amylibacter,0.004351023550144415
PB19,0.0043281407932746095
SAR92 clade,0.004253579207574826
Candidatus Actinomarina,0.004099473727113556
Schizothrix LEGE 07164,0.004049311505923493
Ahrensia sp. R2A130,0.003976177591354877
Cryomorphaceae,0.003972115479420719
SM1A02,0.003831719275536651
Algiphilus,0.003772648155009815
P3OB-42,0.0037296326314040272
Cocleimonas,0.0037203366835138326
unidentified marine eubacterium,0.003657251615816214
Oleiphilus,0.003648237606665314
Muricauda,0.0036154213240365083
Saprospiraceae,0.003527090203570907
Micavibrionaceae,0.0034833916005507235
Proteobacteria,0.0034555813913972016
Luminiphilus,0.0034336166456621045
Roseibacillus,0.003405670342101662
Ulvibacter,0.003295755482579266
Nannocystaceae,0.003282523140357136
NS9 marine group,0.0032726929271637397
Lewinella,0.003254511596188617
IS-44,0.0031387707999085087
Octadecabacter,0.0031383220220277883
Tateyamaria,0.0031366544030423395
Flavobacteriales,0.0031002413439259993
Burkholderiaceae,0.003053313558037411
Litoreibacter,0.0030384594443170505
Magnetospiraceae,0.0030004494093563315
NS2b marine group,0.0029730077830353017
Hellea,0.002862787444432419
