,PlasticTypeGeneral
Micrococcales,0.0571027960971719
Rhizobiales,0.0472786314372458
Frankiales,0.04345687614460086
Verrucomicrobiae,0.03303000420311376
SBR1031,0.02826415438504845
Selenomonadales,0.02714769048046072
SAR11 clade,0.02629316788820511
Omnitrophales,0.023652666345780775
Solibacterales,0.022253467920109828
Campylobacterales,0.0179750552521737
Sphingomonadales,0.017344131397908656
Verrucomicrobiales,0.01721338971493687
Clostridiales,0.01676828374241605
Alteromonadales,0.01589603479457415
Cytophagales,0.015130806037149672
Subgroup 6,0.014616636377631711
Pseudomonadales,0.014614898963351969
Flavobacteriales,0.014342991964734915
Caulobacterales,0.013282347273762433
Cellvibrionales,0.01317829188007585
Chitinophagales,0.013043022340285058
Immundisolibacterales,0.012974903479040675
Desulfovibrionales,0.012469225030398694
Gemmatimonadales,0.012356587268887078
Bacteroidales,0.011986784892658562
Pirellulales,0.01140630875143296
Betaproteobacteriales,0.010638605921397733
Xanthomonadales,0.009856670277813413
Rhodobacterales,0.009699602208950255
Sphingobacteriales,0.009549874603255924
Oceanospirillales,0.00910121575909591
Planctomycetales,0.008555322500002035
Corynebacteriales,0.008396831733678332
Holophagales,0.008345865430327086
Aeromonadales,0.008147317677882706
Nostocales,0.008047238154754784
Bdellovibrionales,0.008037379005089778
Enterobacteriales,0.00768761033203729
R7C24,0.007642874871061982
Desulfobacterales,0.007631183567293897
Gammaproteobacteria Incertae Sedis,0.007598357673676082
Steroidobacterales,0.007273138438973306
Armatimonadales,0.007241251900751416
Azospirillales,0.007071083336754802
Acetobacterales,0.00681094812868017
Myxococcales,0.006604038077821608
Gammaproteobacteria,0.0064518200340181854
Lactobacillales,0.00629114047220148
Synechococcales,0.006242291322205293
SL56 marine group,0.006232715330679754
Reyranellales,0.006088945990357133
Pedosphaerales,0.005872636139561873
Babeliales,0.005735288605793488
SAR324 clade(Marine group B),0.005640394207339449
Actinobacteria,0.0054232797852727145
1-20,0.005357429205697025
Caldilineales,0.005262443915334842
Thermoanaerobaculales,0.005155906261144578
Alphaproteobacteria,0.005117240462768922
Bacillales,0.004991336224687
Thermales,0.004813208800563486
Caedibacterales,0.004723387427357122
Chthoniobacterales,0.004692885603635747
Microtrichales,0.004612476244291205
Oligoflexales,0.004586445489561994
Gemmatales,0.004289713803811626
OM190,0.004272510253412691
Methylococcales,0.004181007461057418
Spirochaetales,0.004171185477651403
Blastocatellales,0.003983860358853849
Parcubacteria,0.0039192740074089506
Chloroflexales,0.00385003479356095
Saccharimonadales,0.003763995679097818
OPB56,0.0036436069031305176
Elsterales,0.0035731815485679688
Bradymonadales,0.0035251954168108615
Erysipelotrichales,0.003478826306488744
Gracilibacteria,0.003145932377486691
Nitrospirales,0.0030828514208836497
Fusobacteriales,0.002987595338172272
Hydrogenedentiales,0.0029804162759852143
Leptolyngbyales,0.0029800885284928143
Dongiales,0.0029626470586906865
Rhodospirillales,0.0029405426610055845
Propionibacteriales,0.00289550623641167
Oxyphotobacteria Incertae Sedis,0.0028318171411840748
Pseudanabaenales,0.002809224198785262
metagenome,0.0027929498726071565
PeM15,0.0027910470943091946
Opitutales,0.0027023545471074363
Rickettsiales,0.002671960126898477
Leptospirales,0.002631746725094747
Micavibrionales,0.002514835592038781
RBG-13-54-9,0.00235404296127336
Legionellales,0.00232106399066988
Deinococcales,0.0022992043458315106
Patescibacteria,0.0022921185997428566
Thiotrichales,0.0021967067928249043
Ardenticatenales,0.002179647529992051
OLB14,0.0021409489446013092
Solirubrobacterales,0.0021332176493988027
Kineosporiales,0.002125916778775706
Fimbriimonadales,0.002083067708606663
Rhodovibrionales,0.002003396313384657
