,PlasticTypeGeneral
SAR116 clade,0.025187517469982858
Clade I,0.022551444083604537
Clade II,0.022410230178867653
Marinimicrobia (SAR406 clade),0.02221102926769219
Hyphomonadaceae,0.019844613663486322
Puniceicoccaceae,0.019571867726381528
Rhodobacteraceae,0.019131038734373308
Rhizobiaceae,0.015810054965000566
AEGEAN-169 marine group,0.015766760124048762
Nostocaceae,0.015471005998755663
S25-593,0.015394425322979735
OCS116 clade,0.01517730761211835
Sphingomonadaceae,0.014606241001607252
Phormidesmiaceae,0.01456455465645459
Clade IV,0.011819062726607224
SAR86 clade,0.011804291357194263
Cyanobiaceae,0.011311946692399079
Methylophilaceae,0.01130083301492425
Flavobacteriaceae,0.011166001074493436
Micavibrionales,0.010421535511739076
Alphaproteobacteria,0.0099900110045704
Saprospiraceae,0.009888967018055791
Xenococcaceae,0.009565239266295615
Gammaproteobacteria,0.00921829807075582
Alcanivoracaceae,0.008656334591636979
Clade III,0.008616498058648087
Nisaeaceae,0.008586715782235726
Porticoccaceae,0.00846705489210608
NS9 marine group,0.008316106545766774
DEV007,0.007880202577298651
Parvibaculaceae,0.00783120414697573
Rubritaleaceae,0.007738458253253611
Cryomorphaceae,0.007715018515152554
Pirellulaceae,0.007665629067185561
OM190,0.007655377523188606
Arenicellaceae,0.007654775099001731
Oleiphilaceae,0.007206699672177691
Actinomarinaceae,0.0072000742458541095
Phycisphaeraceae,0.007143538176215864
Synechococcales Incertae Sedis,0.00702133980370187
Burkholderiaceae,0.0067692687042432255
Magnetospiraceae,0.006287904143431657
Sandaracinaceae,0.006069876335105378
Alteromonadaceae,0.005968597838918546
Thioglobaceae,0.005775977665848428
Micavibrionaceae,0.00569382360903541
Hyphomicrobiaceae,0.005613507607713969
Nannocystaceae,0.005594866198998222
Thiotrichaceae,0.005441359876420364
Parvularculaceae,0.005424300495850512
Chitinophagales,0.005315161945016902
Saccharospirillaceae,0.0052662176764857165
unidentified marine bacterioplankton,0.0052195673731286535
PB19,0.005207907664428054
SAR11 clade,0.005163374170927189
Crocinitomicaceae,0.005085755203382005
Spongiibacteraceae,0.004971700321011132
Desulfobulbaceae,0.004968196056546607
SS1-B-06-26,0.0049293198634361175
NS11-12 marine group,0.00481423884842477
Ilumatobacteraceae,0.004807968360524641
Flavobacteriales,0.004759432702173962
Cyclobacteriaceae,0.004739485516055362
Litoricolaceae,0.004665467105855155
Cellvibrionaceae,0.0046297218232086625
Moraxellaceae,0.004628125716311198
Proteobacteria,0.004561531860927002
Unknown Family,0.004559858312546816
Schleiferiaceae,0.004299684215050788
P3OB-42,0.004296497357961197
Algiphilaceae,0.004264869037078111
Pseudohongiellaceae,0.004169203818148019
Thiohalorhabdaceae,0.004104897583164875
Halieaceae,0.004081757440265383
Thalassospiraceae,0.004073227791302312
B2M28,0.003984316829164309
Rhizobiales Incertae Sedis,0.00394144152698601
Vibrionaceae,0.003913470534038748
marine metagenome,0.0038813272298263792
NS7 marine group,0.003849922950612843
BD7-8,0.0038494675715318705
Microtrichaceae,0.0037800299413934947
Idiomarinaceae,0.0037790258566608404
Desulfobacteraceae,0.0037685860536305613
Pseudomonadaceae,0.003618837261951874
Nitrosomonadaceae,0.0036150238986213477
Woeseiaceae,0.0035599294328522743
Halomonadaceae,0.003541021753522181
Rhodanobacteraceae,0.0035187194844773164
Microbacteriaceae,0.003516806506049287
Rubinisphaeraceae,0.0035103398581783213
Propionibacteriaceae,0.003492258082473133
Marinobacteraceae,0.0032578350679664794
Planctomycetes,0.0031593563370534115
AT-s2-59,0.003106576964544005
Actinomarinales,0.0030838749152908196
PeM15,0.0029915718727927254
Brevibacteriaceae,0.0029739213728059498
Fusobacteriaceae,0.002956027275482015
Methylomonaceae,0.0029517990046686346
Oxyphotobacteria,0.0029469324703474313
Gimesiaceae,0.0029407457031660022
Rhodospirillales,0.0028951249229345857
Ectothiorhodospiraceae,0.0028614762429656805
Chthoniobacterales,0.0028470099081017077
KI89A clade,0.0028122919472900144
OM182 clade,0.0027526552707784198
Bacteroidetes BD2-2,0.002601451036613309
Family XII,0.002584729679254442
UBA10353 marine group,0.002583076806350251
BD2-11 terrestrial group,0.0025806770252000013
Kiloniellaceae,0.002548306788683759
Sedimenticolaceae,0.002542370461031384
Rhizobiales,0.0025179951649486132
Pedosphaeraceae,0.0025066453918886743
Nitrosopumilaceae,0.0025038967466966488
Colwelliaceae,0.0025037586911589834
Deltaproteobacteria,0.002407114130876218
Bacteroidia,0.002385502994072874
JGI 0000069-P22,0.002359817094125396
Sulfurovaceae,0.0023588714097974336
Bdellovibrionaceae,0.0023422919139115994
Beijerinckiaceae,0.002338873794691291
Methyloligellaceae,0.002271714999775023
PAUC43f marine benthic group,0.0022403428391890193
Thalassobaculales,0.0022008268901650345
Balneolaceae,0.002185007271585272
PS1 clade,0.0021540698333593995
Bacteriovoracaceae,0.0020846440419314918
Arcobacteraceae,0.0020701610473687682
Sva1033,0.0020343947224063896
Staphylococcaceae,0.0020320854802821234
Puniceispirillales,0.00203001409837717
Stappiaceae,0.001988264538927427
Rhodobiaceae,0.0019853051746562475
Chromatiaceae,0.001963082809045646
Dadabacteriales,0.0019555530870515583
Nitrospiraceae,0.0019388602054350498
Betaproteobacteriales,0.001881145490415133
Thermodesulfovibrionia,0.0018555854978187765
Caldilineaceae,0.0018489017184376505
NB1-j,0.0018219771603543928
Tenderiaceae,0.001805741725304721
Rhodothermaceae,0.0017837841441489053
Thioalkalispiraceae,0.0017582525639805217
Nitrosococcaceae,0.0017088763260143984
SAR324 clade(Marine group B),0.0016946152396730583
Syntrophobacteraceae,0.0016710784497047859
Nitrincolaceae,0.001668999106493444
hydrothermal vent metagenome,0.0016382301106397457
UBA4486,0.001624898811383697
Kordiimonadaceae,0.0016187410612078638
Planococcaceae,0.001615164726015278
Enterobacteriaceae,0.001613772447091418
Rhodopirillaceae,0.001564478860554055
Bradymonadales,0.001560301673925596
WPS-2,0.001507365022516998
Kangiellaceae,0.0014769831861102696
Thiovulaceae,0.0014405057700217039
Aminicenantales,0.0014344801294876738
Thermoanaerobaculaceae,0.0014152108692993383
Sphingobacteriaceae,0.0014144425235762669
Caulobacteraceae,0.001394493607346285
Kiritimatiellaceae,0.0013898074868100689
0319-6G20,0.0013855382442466114
Sva0485,0.001336916851756954
Calditrichaceae,0.0013362896476638406
Rickettsiales,0.0013253524449332633
Carnobacteriaceae,0.0013171765010431542
Sneathiellaceae,0.0013075965730582123
SB-5,0.0012762823477906592
Midichloriaceae,0.0012627218999365292
Prolixibacteraceae,0.0012465765497582531
JS1,0.0012327081243848918
Pla3 lineage,0.001217888444995903
Ga0077536,0.0012073166018014454
EPR3968-O8a-Bc78,0.0011954983996395403
Defluviitaleaceae,0.0011569926129986544
Blastocatellaceae,0.001146502780716361
Candidatus Kaiserbacteria,0.0011382728617484546
SM2D12,0.0011353966418486013
Alteromonadales,0.0011129628791586156
Anaerolineaceae,0.0010991321175701277
NRL2,0.001051821474223518
Bacteroidetes VC2.1 Bac22,0.0010385016528304304
Rickettsiaceae,0.0010263667102799626
Myxococcales,0.0010231539725618069
Bacillaceae,0.0010164774529372218
Shewanellaceae,0.0009899713045236486
Subgroup 21,0.00098833927204019
Clostridiales Incertae Sedis,0.0009769391928500595
Microtrichales,0.0009689874475833981
Trueperaceae,0.0009616712041218377
BD7-11,0.0009577060256133939
Caulobacterales,0.0009500678312764088
Desulfuromonadaceae,0.0009411884714882773
SAR202 clade,0.0009243075729284233
Arctic97B-4 marine group,0.00089797683487614
Cloacimonadaceae,0.0008491054469426972
Limnochordales,0.0008428145019004811
Subgroup 22,0.0008356552128477388
Xanthomonadaceae,0.0008267487910061234
unidentified marine eubacterium,0.0008147282993667716
Blfdi19,0.0008142741148255574
Marinifilaceae,0.0008059682768068494
Marinomonadaceae,0.0008009135627289242
Methylophagaceae,0.00079737265994617
