,PlasticTypeGeneral
Oxyphotobacteria,0.12166544803749041
Actinobacteria,0.07795006902957118
Verrucomicrobiae,0.04384583291724812
Alphaproteobacteria,0.04358183818806845
Bacteroidia,0.04264776997528419
Gammaproteobacteria,0.03936946197840993
Proteobacteria,0.03935050596606823
Acidimicrobiia,0.03865969581145755
Planctomycetacia,0.03831354857136083
Phycisphaerae,0.03307960624278531
Nitriliruptoria,0.03183509195571848
OM190,0.029940955875208255
Deltaproteobacteria,0.02678082380298385
Thermoleophilia,0.025574685979172115
Campylobacteria,0.025435140998032145
Gracilibacteria,0.019551945452497763
Melainabacteria,0.018781811922810254
Anaerolineae,0.017736605842107574
Rhodothermia,0.017599342554610174
Saccharimonadia,0.014513061122181073
Sericytochromatia,0.013885315467019134
Bacilli,0.012862676025747534
BD7-11,0.012854370493707698
Gemmatimonadetes,0.01097450090090249
Babeliae,0.009948217702763149
Nitrososphaeria,0.009554953469462791
Ignavibacteria,0.009399611969524112
Fimbriimonadia,0.008809167075042808
Nitrospira,0.008301591009865867
Subgroup 6,0.008142832341016867
Clostridia,0.007448231520175632
Thermoanaerobaculia,0.007136695052469349
Dadabacteriia,0.006984280444191745
saltmarsh clone LCP-67,0.006816752407715975
KD4-96,0.006676249336958031
Blastocatellia (Subgroup 4),0.005986613850272699
Kiritimatiellae,0.005494756211483041
Deinococci,0.005281479748088003
Subgroup 9,0.004892562827100902
028H05-P-BN-P5,0.004681159638161334
Latescibacteria,0.0046649587072321716
WPS-2,0.004321020090366739
Acidobacteriia,0.00419713656910312
unidentified bacterium wb1_H11,0.004111711934363378
PAUC34f,0.0038005062717439073
Chlamydiae,0.00364497127644269
Fusobacteriia,0.003561923409556187
BD2-11 terrestrial group,0.003472705786362923
Lentisphaerae,0.003451481968394216
Subgroup 17,0.0029742663118827407
PAUC43f marine benthic group,0.0028120949472748855
Parcubacteria,0.002645908417555349
Hydrogenedentia,0.0026114635043166293
Chloroflexia,0.002339877317113618
BRC1,0.002240874541982684
Pla4 lineage,0.001969959904701367
Methanomicrobia,0.0017685339402672916
Holophagae,0.0017217971117187247
Calditrichia,0.0015372402580584408
metagenome,0.0014973764872450398
Schekmanbacteria,0.0014835645145421798
Planctomycetes,0.001463525165075543
Oligosphaeria,0.0014291760009971872
Mollicutes,0.0013773575441952894
ABY1,0.0013610212594285782
SL56 marine group,0.0012528992546411483
Thermodesulfovibrionia,0.0012202328282402532
Leptospirae,0.001205838442836818
Bathyarchaeia,0.0012048021107000876
Thermoplasmata,0.0010662369119162221
Methanobacteria,0.0010456754346668043
Armatimonadia,0.0010431381656684502
Subgroup 21,0.0009913909484527488
Coriobacteriia,0.0009401761607420072
OLB14,0.0008818912584630042
Erysipelotrichia,0.0008761753318798654
Woesearchaeia,0.0008660039513958472
JG30-KF-CM66,0.0007177840812243264
Aminicenantia,0.0006533889011021718
Zetaproteobacteria,0.0006472780008050554
Nitrospinia,0.0006374506040475747
JS1,0.0005926773876833657
Spirochaetia,0.0005878919712167936
Aegiribacteria,0.0005245423697957543
Zixibacteria,0.0004482321993245176
Dehalococcoidia,0.0003890288769344946
Lokiarchaeia,0.0003551066006775325
Microgenomatia,0.0003255536893593411
Patescibacteria,0.00030278873070682167
Subgroup 18,0.00028048405892631273
Caldisericia,0.0002794529835781264
Synergistia,0.00027439353205509887
Fibrobacteria,0.00024169616501960002
Micrarchaeia,0.00022099538914697656
Subgroup 26,0.0002188720874768344
Asgardaeota,0.00021435646981409707
Pla3 lineage,0.00018676016554312192
Omnitrophia,0.00016442566590776662
Subgroup 22,0.00015500905802942196
Moduliflexia,0.00010576225790513146
RBG-16-55-12,5.125562738291174e-05
Omnitrophicaeota,2.036650771856663e-05
Lentisphaeria,4.272864359021825e-06
Thermococci,0.0
NC10,0.0
WS2,0.0
P9X2b3D02,0.0
Brocadiae,0.0
Chitinivibrionia,0.0
Score,0.7549019607843137
