,PlasticTypeGeneral
Nostocales,0.05664503615705137
Opitutales,0.035289129255536685
Frankiales,0.03225010527254673
Oxyphotobacteria,0.03039107728597621
Rhodospirillales,0.02277307007796759
PeM15,0.021734853041398744
Betaproteobacteriales,0.02050592755437392
Rhizobiales,0.02026622314805224
Synechococcales,0.02016530958904017
OM182 clade,0.01994232974825857
SAR11 clade,0.019335871772658074
Rickettsiales,0.014544034179689936
Methylacidiphilales,0.014256978496758865
Sphingomonadales,0.013967422598885136
Micavibrionales,0.013900338240809273
Sphingobacteriales,0.013879115208653292
Flavobacteriales,0.013864012813984186
Chthoniobacterales,0.013742411481480681
Caulobacterales,0.013696273711005005
Pseudomonadales,0.0136726024642964
Rhodobacterales,0.013295041812004646
Chitinophagales,0.01305187672971199
Acetobacterales,0.01296072141082827
Proteobacteria,0.012302071073452082
Oceanospirillales,0.011235962683686165
Microtrichales,0.01123537779129874
marine metagenome,0.010704862758194524
Myxococcales,0.010525230932012937
Alteromonadales,0.010344099119538602
Isosphaerales,0.009773413092250495
Actinobacteria,0.009768418583776587
Pseudanabaenales,0.00951687448940951
Cellvibrionales,0.009269484931310574
Bdellovibrionales,0.008965321132857538
Campylobacterales,0.008808659104576268
Corynebacteriales,0.008725270392569857
Alphaproteobacteria,0.008612906266987994
Pirellulales,0.008459471843343237
Micrococcales,0.008346156874228239
Paracaedibacterales,0.008275611336820093
Phycisphaerales,0.0075483508211350355
Puniceispirillales,0.007518386035012086
Cytophagales,0.007380641258821031
Gammaproteobacteria,0.0071361019183820516
Ga0077536,0.0070810321993737884
JGI 0000069-P22,0.006926045503898724
Vibrionales,0.006489751059316672
OM190,0.006287751434032607
Xanthomonadales,0.006129299083495841
Aeromonadales,0.006086884241164597
Planctomycetales,0.006079788253413701
Bradymonadales,0.00594187607137004
Verrucomicrobiales,0.005862109389954645
Gaiellales,0.005804658054864366
Balneolales,0.005741170024331146
Gammaproteobacteria Incertae Sedis,0.005423942389866362
Steroidobacterales,0.0052899500880880775
Parvibaculales,0.005252455571420601
Tenderiales,0.005126382052342976
Kordiimonadales,0.0050758500270178105
Pedosphaerales,0.004789404634429657
Bacteroidales,0.0047140755652011175
SAR86 clade,0.004683486650424514
Sneathiellales,0.004661254447020431
Thiotrichales,0.004638926675845082
Enterobacteriales,0.004637488752669858
JG36-TzT-191,0.004566675973699278
Thalassobaculales,0.004441359714529233
Caedibacterales,0.004356261793561917
Oligoflexales,0.004330458616621904
Saccharimonadales,0.004253453257708258
Arenicellales,0.004020317980684811
Nitrosococcales,0.003996311573915856
Propionibacteriales,0.003969782003389903
Nitrosopumilales,0.003865857592926242
SAR324 clade(Marine group B),0.0038325917548215544
Bacteroidia,0.003760380612398032
Ectothiorhodospirales,0.0036810058820449932
Nitrospirales,0.0036770157671823646
KI89A clade,0.0036038412229307632
Caenarcaniphilales,0.0035871015851684307
Desulfobacterales,0.0034986540484602925
Desulfuromonadales,0.003470053126213759
Tistrellales,0.003342347915491966
Micropepsales,0.0033166621240679553
NB1-j,0.003273934905894061
BD7-11,0.00324109939024692
Caldilineales,0.0032362328512374823
Nitriliruptorales,0.003106493207985779
Babeliales,0.0030132424454753794
Bacillales,0.00299686501116114
Gemmatimonadales,0.0028996907941476243
Solirubrobacterales,0.0028492317751215536
Deltaproteobacteria,0.0028394510384833417
Coxiellales,0.0028222446294629577
PLTA13,0.0026824003651372127
Thermoanaerobaculales,0.002651875849264094
Clostridiales,0.0025143947192057957
OPB56,0.0024086261999999403
Legionellales,0.002293385103753375
Rhodothermales,0.002272342567961528
PB19,0.002242303729153148
Subgroup 9,0.0021519011773607818
Desulfovibrionales,0.0021469319690950455
KD4-96,0.002144915512046531
Dadabacteriales,0.0020818254065228738
Fimbriimonadales,0.002049625323046573
Francisellales,0.001997635610969637
metagenome,0.001978587007059057
Anaerolineales,0.0019348100111601044
Lactobacillales,0.0019201900941524556
WCHB1-41,0.0018512915296969492
Holosporales,0.0017858051563882252
SBR1031,0.0017535400322591726
Methylococcales,0.0017473546338243769
Verrucomicrobiae,0.001745744868010349
Blastocatellales,0.0017285601423059247
Sericytochromatia,0.0016947253914724155
Hyaloperonospora arabidopsidis,0.0016862529947812132
Ardenticatenales,0.0016428630829418396
saltmarsh clone LCP-67,0.0015869956889507722
Salinisphaerales,0.001581445566863507
Ignavibacteriales,0.0015526640209230233
Latescibacteria,0.001499463358940381
Diplorickettsiales,0.0014216156932732877
EPR3968-O8a-Bc78,0.0013856450390199277
B2M28,0.001383434593958676
Thiohalorhabdales,0.0013785608142458734
Gracilibacteria,0.0013416115009794575
SJA-28,0.0013287331565401098
Vampirovibrionales,0.001295939131886453
Bacteroidetes VC2.1 Bac22,0.0012895531273748172
Solibacterales,0.0011561570462305082
Chromatiales,0.0011344143872330638
Fusobacteriales,0.0011307013025677263
Subgroup 6,0.0011276665066395242
Chlamydiales,0.0011140938510574312
Run-SP154,0.0010489074804213322
Gemmatales,0.0009744271680222879
Thermomicrobiales,0.0009728054373919458
Sva0485,0.0009638150454664244
WPS-2,0.0009566217141331844
BD2-11 terrestrial group,0.000955564283217327
unidentified bacterium wb1_H11,0.0009395270641361617
Syntrophobacterales,0.0009289083932170891
Deinococcales,0.000914371830657787
Absconditabacteriales (SR1),0.0008733990747701239
Actinomarinales,0.0008587756286530506
Hydrogenedentiales,0.0008547813977130726
Armatimonadales,0.0008055416742055597
Lentisphaerae,0.00079227666396545
EV818SWSAP88,0.0007482932391778477
Phormidesmiales,0.0007399492139095647
Elsterales,0.0007350108877566949
028H05-P-BN-P5,0.0007304155431574701
Candidatus Peregrinibacteria,0.0006782805419944129
Spirochaetales,0.0006736110203469389
1-20,0.0006551094953400963
Pla4 lineage,0.0006548378090979242
Competibacterales,0.0006502811145971538
Calditrichales,0.0006337063369981442
Obscuribacterales,0.0006313704401498945
CCM11a,0.0006245320888018837
Bathyarchaeia,0.0006166814114627953
BRC1,0.0005777162891859658
Acanthopleuribacterales,0.0005285591102590894
Methanosarcinales,0.0005164484637988899
UBA10353 marine group,0.0005128936314550621
CCM19a,0.0004946614415452828
Kiritimatiellales,0.0004623354588701765
Candidatus Nomurabacteria,0.0004621134352331102
UBA4486,0.00045456300545316033
MSBL9,0.0004168633080199867
Thermodesulfovibrionia,0.00040379463362989656
Mycoplasmatales,0.00039178527010564414
Parcubacteria,0.00038954267359589634
SS1-B-02-17,0.00038542252144651125
Tepidisphaerales,0.00038026546990935786
Subgroup 18,0.00036873647549302184
Leptospirales,0.00036802518829173275
R7C24,0.00036722981245474975
Thiomicrospirales,0.0003657657205576105
Subgroup 17,0.00036254781030247313
AT-s2-59,0.00034835612500232915
Rhodovibrionales,0.0003473934759820608
Desulfarculales,0.000345981422599708
RBG-13-54-9,0.0003449413760959035
Planctomycetes,0.00034340710694572186
Aminicenantales,0.00034239434730244975
PAUC43f marine benthic group,0.0003376168409395763
Candidatus Komeilibacteria,0.0003343544297925931
Methanomassiliicoccales,0.0003328876154426344
Subgroup 22,0.0003327645039922636
Schekmanbacteria,0.00032852548445903607
Latescibacterales,0.0002839601261021507
hydrothermal vent metagenome,0.0002817551975091993
Beggiatoales,0.00027380004340176427
Chloroflexales,0.0002700867049032003
Aegiribacteria,0.00026801007053317154
OLB14,0.0002575095236984385
JS1,0.00024351636611724033
Azospirillales,0.00023999770752190574
DS-100,0.00023865277529056819
Acidimicrobiia,0.00023707754292471645
Acidithiobacillales,0.0002314095409379468
Bifidobacteriales,0.0002308402998355733
BD7-8,0.00022628701831345292
Micrarchaeia,0.00022362383683621198
Zixibacteria,0.00022338630062665538
SL56 marine group,0.00021027096890424338
Erysipelotrichales,0.00020506088654293527
Methanobacteriales,0.00019237816692981095
Reyranellales,0.00019146636211393286
Woesearchaeia,0.00018667414393691085
Coriobacteriales,0.00018201023640670847
HOC36,0.0001807102737242842
PAUC34f,0.00014980578525249156
Subgroup 21,0.0001469438165042613
Candidatus Abawacabacteria,0.00014661019992779053
Lokiarchaeia,0.00014602536066165705
GIF3,0.00013254541937918578
Asgardaeota,0.00012391174055433358
Anaerolineae,0.00011648975545594902
11-24,0.00011601618930295396
Kryptoniales,0.00011184125190998455
JG30-KF-CM66,9.784260119376578e-05
Nitrospinales,9.562351237754862e-05
MSBL5,8.497774483626306e-05
SJA-15,8.327551535864112e-05
Immundisolibacterales,8.040290314554853e-05
CHAB-XI-27,7.878361029658946e-05
Caldisericales,7.492497108179309e-05
Synergistales,5.836551421189621e-05
Moduliflexales,5.49752692092214e-05
Marine Group II,5.3874168147071854e-05
Omnitrophales,5.363810060261337e-05
JTB23,4.027382067029771e-05
RBG-16-55-12,3.87585696274278e-05
Patescibacteria,3.825321928407727e-05
Mariprofundales,3.6498229787852634e-05
Candidatus Woesebacteria,3.337863753227837e-05
Omnitrophicaeota,2.9443427457065176e-05
SAR202 clade,2.9215921912287563e-05
Subgroup 26,2.8947812280363068e-05
MBNT15,2.2542024424403528e-05
mle1-8,2.0107938012796017e-05
Fibrobacterales,1.9884676793234287e-05
Pla3 lineage,1.0580239879420608e-05
Leptolyngbyales,1.0545474694501182e-05
EC3,9.894184051078959e-06
Victivallales,6.8495427500830224e-06
Gastranaerophilales,5.964998618837239e-06
Methanofastidiosales,1.845292143574791e-06
WS2,7.455011752253989e-07
OPB41,0.0
P9X2b3D02,0.0
Streptomycetales,0.0
ML602M-17,0.0
MBAE14,0.0
Piscirickettsiales,0.0
Rokubacteriales,0.0
S-BQ2-57 soil group,0.0
Blastocatellia (Subgroup 4),0.0
Brocadiales,0.0
SZB30,0.0
Chitinivibrionales,0.0
Lentisphaerales,0.0
Score,0.8921568627450981
