,PlasticTypeGeneral
Marinimicrobia (SAR406 clade),0.10242398657070764
Oxyphotobacteria,0.07745395958787649
Verrucomicrobiae,0.0649074873740101
Alphaproteobacteria,0.05745044835858218
Bacteroidia,0.048367126042319256
Gammaproteobacteria,0.042845481243854865
Planctomycetacia,0.04154056486738964
Deltaproteobacteria,0.040909569915015286
OM190,0.03801752782582058
Phycisphaerae,0.03508007009246423
Proteobacteria,0.022180169071396208
Actinobacteria,0.02203268573380155
Acidimicrobiia,0.0203823560798765
Campylobacteria,0.019732810909791062
Dadabacteriia,0.018464145699228517
Bacilli,0.017942817941127485
Rhodothermia,0.016586804929179872
Anaerolineae,0.01622847833623427
Gracilibacteria,0.016091923265719323
Planctomycetes,0.014824713109676492
Parcubacteria,0.012763665169850632
Dehalococcoidia,0.012636038137854324
BD2-11 terrestrial group,0.012590631310203968
Nitrospira,0.012331380576914616
PAUC43f marine benthic group,0.012155623351358686
Fusobacteriia,0.011582280007573562
Kiritimatiellae,0.009932307905992836
Thermodesulfovibrionia,0.009591584445012426
Thermoanaerobaculia,0.009508321780678659
Nitrososphaeria,0.008751213482339853
Pla3 lineage,0.008317179283004147
WPS-2,0.008120134773312944
Deinococci,0.007653358912206505
Clostridia,0.006785726892120474
Chlamydiae,0.0060786839863485225
Subgroup 21,0.005953907553409795
Subgroup 22,0.005499637352049576
Calditrichia,0.005388607800163871
Blastocatellia (Subgroup 4),0.005096010651839835
BD7-11,0.004590179360262872
Cloacimonadia,0.004200267864231512
Subgroup 9,0.003985502150882469
Fibrobacteria,0.003949812218545395
Aminicenantia,0.0038936808689292203
Ignavibacteria,0.0038624267697777532
Subgroup 26,0.0037712732651370164
JS1,0.003730990495642575
Latescibacteria,0.0035697870626061777
Nitrospinia,0.003525523902781034
Melainabacteria,0.0032578690234183836
Lentisphaeria,0.0031779912973531003
Acidobacteriia,0.0029115371983991028
Saccharimonadia,0.0029035127933775286
Spirochaetia,0.002885108368345811
Firmicutes,0.002854211907494064
Oligosphaeria,0.002840938667020384
Entotheonellia,0.002256313899171236
028H05-P-BN-P5,0.001879549269189615
Synergistia,0.001845472519434745
Thermotogae,0.0018390972210220425
saltmarsh clone LCP-67,0.001817033645004204
JG30-KF-CM66,0.001804648167734642
Thermoplasmata,0.001765618873601286
Thermoleophilia,0.001751097792928968
WS4,0.0015216401352581698
AKAU4049,0.0013404150267667032
Hydrogenedentia,0.0013094969379551307
Sericytochromatia,0.0012726487045094245
vadinHA49,0.0012387016653627398
Limnochordia,0.0012353085735808697
Holophagae,0.0011994140200246224
Woesearchaeia,0.0011279611630252012
Leptospirae,0.0011200816792040792
Omnitrophia,0.0010973027098259065
Erysipelotrichia,0.0008442727119718693
LCP-89,0.0008403140910589442
Coriobacteriia,0.0007074742967159706
Mollicutes,0.00063962803999221
WCHB1-81,0.00059128754949198
Babeliae,0.000571875599457765
Chloroflexia,0.0005707059778972904
Armatimonadetes,0.00054846784287049
WS6 (Dojkabacteria),0.0004433460164300535
Negativicutes,0.0003850013643812154
marine metagenome,0.0003081859511204828
Nitriliruptoria,0.000292426460969798
Zixibacteria,0.0002508822177659627
KD4-96,0.00024138371172995214
Acetothermiia,0.000185186338924908
Chloroflexi,0.00017684025068101365
BRC1,0.0001768195813087447
TK17,0.0001605682785270563
NC10,0.0001531898726525257
Zetaproteobacteria,0.00010758046529807958
Halanaerobiia,0.00010279260891050039
TA06,5.3483051464216856e-05
Subgroup 17,3.678024507543482e-05
Brocadiae,3.1852264854794074e-05
Pla4 lineage,2.9884373432298045e-05
AT-s3-28,9.752232685203656e-06
Subgroup 6,8.183060220556494e-06
unidentified bacterium wb1_H11,0.0
P9X2b3D02,0.0
Acidobacteria,0.0
ABY1,0.0
Longimicrobia,0.0
Score,0.7552742616033755
