,PlasticTypeGeneral
Puniceispirillales,0.04225101892306044
SAR11 clade,0.03616021471533332
Marinimicrobia (SAR406 clade),0.03478334528832583
Opitutales,0.02977966825062927
Rhodospirillales,0.027697137868403103
Rhodobacterales,0.02644558722154637
Synechococcales,0.023973794804085218
Caulobacterales,0.023408619097991842
Phormidesmiales,0.020960574419320938
Sphingomonadales,0.0199013438639153
Parvibaculales,0.01988760732740111
Rhizobiales,0.01954416248832251
SAR86 clade,0.01866595899630792
Rickettsiales,0.018136031272511878
Oceanospirillales,0.017914382333908924
Nostocales,0.016837204460256678
Flavobacteriales,0.016431341120869625
Betaproteobacteriales,0.015890116763355423
Gammaproteobacteria,0.014709179409389766
Thalassobaculales,0.01400125420485265
Arenicellales,0.013826916394909615
Chitinophagales,0.01363895880217816
Verrucomicrobiales,0.013430648796253183
OM190,0.012520791452394445
Alphaproteobacteria,0.012087531441041082
Phycisphaerales,0.011897714759939438
Cellvibrionales,0.01178841601096211
Micavibrionales,0.011532772450719377
Myxococcales,0.011262430000808883
Pirellulales,0.01090561134640669
Pseudomonadales,0.010883866948388292
unidentified marine bacterioplankton,0.01065200870476936
PB19,0.008735335938712565
Alteromonadales,0.00821920744811247
Actinomarinales,0.008201853193643145
Microtrichales,0.007673952111859676
Thiotrichales,0.007543011042460582
Proteobacteria,0.007462793653973979
Desulfobacterales,0.007349142493227966
Gammaproteobacteria Incertae Sedis,0.007305085372011647
Cytophagales,0.0070968532836947
Thiomicrospirales,0.007046297794756968
Planctomycetales,0.006211759992466027
Campylobacterales,0.0058758307848399425
B2M28,0.005832042634090731
Steroidobacterales,0.005713590957865702
Vibrionales,0.005665845859534502
Sphingobacteriales,0.005531812554015337
hydrothermal vent metagenome,0.005371553211252821
Oxyphotobacteria,0.005335139109451424
Thiohalorhabdales,0.005258508678121215
Xanthomonadales,0.005247026021263033
Propionibacteriales,0.005241312700428382
Bdellovibrionales,0.005181534561922157
Bacillales,0.0051154624263170315
BD7-8,0.005008826259233836
SAR202 clade,0.004667915879449638
Salinisphaerales,0.004402612362889371
PeM15,0.004319013372401759
Methylococcales,0.004288330342358624
OM182 clade,0.004240850661706036
Kordiimonadales,0.004229301826867928
Desulfuromonadales,0.004226671121967685
UBA10353 marine group,0.004196619299484284
KI89A clade,0.004166619155640926
Rhodovibrionales,0.004074129909127923
BD2-11 terrestrial group,0.0039397002925163375
Planctomycetes,0.0038938892498827098
Pedosphaerales,0.0038462631479552036
Chthoniobacterales,0.0038349046178426964
Dadabacteriales,0.0037921336260660315
Micrococcales,0.0037528732627649325
PAUC43f marine benthic group,0.003749726302289191
Deltaproteobacteria,0.0037228584178038075
Bacteroidales,0.003629229346442715
Fusobacteriales,0.0036068903229234256
Balneolales,0.003606860568308887
Bacteroidia,0.0035644343413422388
JGI 0000069-P22,0.0035162065613674022
Ectothiorhodospirales,0.003514573753317924
Nitrosococcales,0.0033581233812101413
Nitrosopumilales,0.003351046762480106
Rhodothermales,0.003231552084372756
Syntrophobacterales,0.0031751183118704862
Chromatiales,0.003134196499567174
Bradymonadales,0.0031159965574619596
AT-s2-59,0.00304505813054167
SAR324 clade(Marine group B),0.003025286753017939
Nitrospirales,0.0029855536746355945
WPS-2,0.0028008391328955733
Chlamydiales,0.002796800745682838
Tenderiales,0.0027738716837544418
Oligoflexales,0.002761530225756143
Aminicenantales,0.0027589238079293384
NB1-j,0.002699152166051108
Caldilineales,0.0026619252786731296
Thermodesulfovibrionia,0.002432513272665101
marine metagenome,0.0022455234334084824
Enterobacteriales,0.0022203817344202516
Cloacimonadales,0.0021950176100040573
Thermoanaerobaculales,0.002113897104439048
Anaerolineales,0.002095558157880924
Clostridiales,0.0020747995490587676
Arctic97B-4 marine group,0.0019993059684084583
Kiritimatiellales,0.0019241354091621282
Calditrichales,0.0019200364635540233
Lactobacillales,0.0018925962214323383
JS1,0.0018613203572291463
EPR3968-O8a-Bc78,0.0018556849351639524
Sneathiellales,0.0017841618912067762
Bacteroidetes VC2.1 Bac22,0.001766688461603522
UBA4486,0.0017398565428391876
Pla3 lineage,0.0017262659302911018
Blastocatellales,0.001620147516881511
Leptospirales,0.0015200861504556626
BD7-11,0.00149738286876533
Candidatus Kaiserbacteria,0.0014725825831316932
pItb-vmat-80,0.0014179946257969667
Deinococcales,0.0014171555380970919
Subgroup 22,0.0014024658358404475
Subgroup 21,0.0013818960752715514
Obscuribacterales,0.0013491396520818374
Ga0077536,0.0013221228293747312
NRL2,0.0012893039657113504
Synergistales,0.0012587417171561822
Sva0485,0.0012349456814089582
Desulfovibrionales,0.0011915531783270959
Solibacterales,0.0011297715018383592
Limnochordales,0.0011176259005230421
Corynebacteriales,0.0011013236784160778
Gemmatales,0.0010653995064205202
Anaerolineae,0.0010571452705155178
WS4,0.0010294265100192007
CCM11a,0.0010272281022287557
Desulfarculales,0.0010050085476865564
Subgroup 9,0.0009878711361817481
Ardenticatenales,0.0009444432887772109
Kosmotogales,0.0009436434001448065
Frankiales,0.0009389880796907144
Subgroup 26,0.0009358768827435181
Gracilibacteria,0.0008864175001362656
