,PlasticTypeGeneral
Nostocaceae,0.030681250246018477
Microcystaceae,0.029267663680877378
Opitutaceae,0.02367772137266709
Oxyphotobacteria,0.023057306972287573
Sporichthyaceae,0.020640046734984707
Rhizobiaceae,0.02003807042447817
Methylophilaceae,0.019658957148850048
Cyanobiaceae,0.017141294379471105
PeM15,0.0170764784233322
OM182 clade,0.012999758381437012
Litoricolaceae,0.012562641586345728
Clade III,0.011903680197995118
Burkholderiaceae,0.01124047097945792
Midichloriaceae,0.010456267382960809
Pseudomonadaceae,0.010050423840712218
NS11-12 marine group,0.009838205604099608
Clade I,0.009807798617869774
Saprospiraceae,0.009448498336107508
Magnetospiraceae,0.009283790716609263
Rhodobacteraceae,0.009191901294468658
Flavobacteriaceae,0.009052394924779734
Sphingomonadaceae,0.008929592648659848
Ilumatobacteraceae,0.008747463293229469
Methylacidiphilaceae,0.008659662327140934
Porticoccaceae,0.008335526113825684
Proteobacteria,0.007967870982542802
Hyphomonadaceae,0.007967752582371097
Terrimicrobiaceae,0.007693450090096412
Rhodospirillales,0.007564378557998067
AEGEAN-169 marine group,0.007525971673992589
Arcobacteraceae,0.007483352394282285
Pseudanabaenaceae,0.007415923687794113
Cellvibrionaceae,0.007413903714560076
Puniceicoccaceae,0.0073793115843418505
Actinobacteria,0.0070580105878404
Isosphaeraceae,0.0068834915969644105
marine metagenome,0.006420142412207311
Moraxellaceae,0.0063115296266906375
Acetobacteraceae,0.006168825576229856
Sandaracinaceae,0.006149077830091672
Alteromonadaceae,0.00613702660289086
Pirellulaceae,0.006128532960638963
Hyphomicrobiaceae,0.006103914575446747
Rhodospirillaceae,0.0060650670503568345
SAR11 clade,0.006045515473796047
Microtrichaceae,0.005994057281567005
Bacteriovoracaceae,0.005957869720468679
Caulobacteraceae,0.00593321183956886
Cryomorphaceae,0.00562144560782339
Aeromonadaceae,0.00558486815462137
Rubinisphaeraceae,0.005471883100519642
Crocinitomicaceae,0.005354049609129545
Alphaproteobacteria,0.005322433717731508
Chthoniobacteraceae,0.005272603091075578
Microbacteriaceae,0.005155329511345805
Bdellovibrionaceae,0.005055778753923278
Paracaedibacteraceae,0.00492429235801561
Phycisphaeraceae,0.00489374966533694
Vibrionaceae,0.004892862953512776
Pedosphaeraceae,0.004750858692023087
Micavibrionales,0.004668296086719788
Thalassobaculaceae,0.004660362700194643
LiUU-11-161,0.004635727892694828
Cyclobacteriaceae,0.004622782789712685
OM190,0.004581422597401452
Ga0077536,0.004491999061625686
NS9 marine group,0.00448566860557621
Gammaproteobacteria,0.004444232846334831
Halieaceae,0.004368091884833764
Bradymonadales,0.004276062437726552
Stappiaceae,0.00417624056375372
Rubritaleaceae,0.004143156268745904
Nocardiaceae,0.004071977829726982
Rickettsiaceae,0.004052625525195067
Balneolaceae,0.004013716268237748
Spirosomaceae,0.00398656011977552
Pseudohongiellaceae,0.00396286341176372
Rhodanobacteraceae,0.003925886933648632
Shewanellaceae,0.0037569332063344964
Saccharospirillaceae,0.0037166093526561413
Mycobacteriaceae,0.003715348479986576
Idiomarinaceae,0.0037052821416845854
Micavibrionaceae,0.0036774955920057593
Gloeocapsaceae,0.0036691354541744793
Terasakiellaceae,0.0036265791649487183
Devosiaceae,0.003612527576805105
Caldilineaceae,0.0035905246302595883
Schleiferiaceae,0.003557207203511502
JGI 0000069-P22,0.0035373561147081043
JG36-TzT-191,0.003441669072220413
Spongiibacteraceae,0.003385216357113231
Nitrosopumilaceae,0.003381297447549719
Verrucomicrobiaceae,0.0033544558094956932
SAR86 clade,0.0032924378640517785
Gaiellales,0.003267090141885405
Sneathiellaceae,0.0031777719271638854
Rhodocyclaceae,0.0031589445500694777
