,PlasticTypeGeneral
Clade I,0.01850806348505212
MB11C04 marine group,0.018049141698233902
Clade II,0.01698197580410451
SAR116 clade,0.016336420576794887
Marinimicrobia (SAR406 clade),0.014382805347051041
Sphingomonadaceae,0.014072328065113384
AEGEAN-169 marine group,0.011974981332514524
Rhizobiaceae,0.010616795074164843
Rivularia PCC-7116,0.010359244242018189
OCS116 clade,0.010304531329591964
Hyphomonadaceae,0.009786255050734464
S25-593,0.009459471432358518
OM75 clade,0.00923281041413006
Parvibaculaceae,0.008888610826839682
Erythrobacter,0.008848764544380364
Phormidesmis ANT.LACV5.1,0.008816472649265642
NS4 marine group,0.00869949804426358
Clade IV,0.008308197461744592
Coraliomargarita,0.008156857809210659
Pleurocapsa PCC-7319,0.007933179963830292
Pseudahrensia,0.007877525779536952
NS5 marine group,0.0075965760493324165
OM43 clade,0.007305226556010505
Micavibrionales,0.007299559723835454
Lentimonas,0.007270103986134407
Alphaproteobacteria,0.0070402688522604555
Clade III,0.006531278691529752
SAR86 clade,0.006486700313617791
Rhodobacteraceae,0.005901387422512898
Rhodanobacter,0.0058596957883404206
Sandaracinaceae,0.005677293296113807
unidentified marine bacterioplankton,0.00559220787991641
Amylibacter,0.0053448509843310316
Loktanella,0.005306445474769542
Planktomarina,0.005296101499748482
SAR116 cluster bacterium REDSEA-S10_B10N8,0.005153247577491964
Psychrobacter,0.004938696177506756
Synechococcus CC9902,0.00492383920959179
Cryomorphaceae,0.004870622797231333
Octadecabacter,0.004841621046200823
Proteobacteria,0.004840181731973557
SUP05 cluster,0.004719560114463837
SM1A02,0.004647041838899823
Blastopirellula,0.004585713289189948
Ahrensia sp. R2A130,0.0045230582738594195
OM190,0.004464981631644359
DEV007,0.004243904821056243
Saprospiraceae,0.004230222116530979
Portibacter,0.004224109944555382
SAR11 clade,0.004150131377938458
Schizothrix LEGE 07164,0.0041128956904685834
Alcanivorax,0.0040527677254552355
Gammaproteobacteria,0.003976413808903354
Alteromonas,0.0038715639470112196
PB19,0.0038449352391131068
Muricauda,0.003843322841382253
Candidatus Actinomarina,0.003842544043338506
Nannocystaceae,0.003839927968326291
Tateyamaria,0.0037711712153614967
NS9 marine group,0.003712343147549761
Micavibrionaceae,0.0036577897984865705
Oleiphilus,0.0036431566828875033
SS1-B-06-26,0.0036164213024307335
Filomicrobium,0.003607282019227998
