,PlasticTypeGeneral
Oxyphotobacteria,0.08667106507690103
Marinimicrobia (SAR406 clade),0.08636209203189532
Gammaproteobacteria,0.05844629159757456
Deltaproteobacteria,0.050305827416624364
Verrucomicrobiae,0.04923943863243228
Phycisphaerae,0.0490234747925265
Alphaproteobacteria,0.04009784212967327
OM190,0.039414443759787164
Bacteroidia,0.03724211534101871
Planctomycetacia,0.033711796716077255
Proteobacteria,0.03286140646747667
Acidimicrobiia,0.026738612582174328
Bacilli,0.024410933989151742
Actinobacteria,0.022597311830460327
Campylobacteria,0.02165936616018002
Anaerolineae,0.018406250232995663
Rhodothermia,0.016983628743115455
Planctomycetes,0.016033543430145538
Dadabacteriia,0.015354018438393879
Parcubacteria,0.014555030814042124
Kiritimatiellae,0.01451930224498418
BD2-11 terrestrial group,0.013705275128391321
Fusobacteriia,0.013397070874752583
Dehalococcoidia,0.011072051571091007
Nitrospira,0.01075961619015748
Gracilibacteria,0.010150309255152128
Clostridia,0.009816214883367102
WPS-2,0.00957452367161648
Thermoanaerobaculia,0.009363499012388622
PAUC43f marine benthic group,0.009235922232566541
Nitrososphaeria,0.008325037294829182
Thermodesulfovibrionia,0.007995841623025962
Pla3 lineage,0.006905720593183147
Calditrichia,0.0062107456239986975
Chlamydiae,0.005803248735675382
Subgroup 21,0.0055614266979966374
Deinococci,0.0054527220694171735
Subgroup 22,0.005378803615003984
Blastocatellia (Subgroup 4),0.004743601218211097
Ignavibacteria,0.004736476483008568
JS1,0.004459185849272745
Acidobacteriia,0.0037684018052278473
Fibrobacteria,0.0037009138000442072
Saccharimonadia,0.003385915418538383
Latescibacteria,0.0033202676895775
Cloacimonadia,0.003038930816374055
Subgroup 26,0.0029084972890953617
BD7-11,0.0028614400314347973
Nitrospinia,0.0028173849361703726
Subgroup 9,0.0027057510952092534
Oligosphaeria,0.0026324687332223693
Aminicenantia,0.0025976120874863285
Lentisphaeria,0.0025383956449353956
Sericytochromatia,0.002535130015502583
Melainabacteria,0.002268275821116209
Limnochordia,0.0022282028842635065
saltmarsh clone LCP-67,0.00220139683541957
WS4,0.002175005815369933
JG30-KF-CM66,0.001999633983859829
Entotheonellia,0.0018603750312690536
028H05-P-BN-P5,0.0018341936898340443
Spirochaetia,0.0018272645796439863
Synergistia,0.0017610022008314097
Thermoleophilia,0.0016847610184165269
vadinHA49,0.0016374888356916679
Firmicutes,0.0016060607690097594
Thermotogae,0.0015380926946221725
Thermoplasmata,0.0015009072499874946
Hydrogenedentia,0.0014745963192775236
Holophagae,0.0014599836692394143
Armatimonadetes,0.0013688463845868118
Woesearchaeia,0.00118155692094137
Erysipelotrichia,0.0011509687287426422
Omnitrophia,0.001113298596411903
Leptospirae,0.0010371535716376967
AKAU4049,0.001001054759392516
LCP-89,0.000884059699060189
Coriobacteriia,0.0008696041296826215
WS6 (Dojkabacteria),0.0007975767968025533
Mollicutes,0.0007937044392622689
Chloroflexia,0.0007061962379993204
Negativicutes,0.0006415836574810138
marine metagenome,0.0006374304173929942
WCHB1-81,0.0005913227264090893
Babeliae,0.0005356132352123398
Nitriliruptoria,0.00045844289287281923
Halanaerobiia,0.00021861845811246798
BRC1,0.00021466047873651623
Zixibacteria,0.0001110233486180644
KD4-96,0.00010326383935672944
TK17,9.168205923872079e-05
Chloroflexi,7.791011076155258e-05
Acetothermiia,5.917535335730548e-05
NC10,5.752494398816004e-05
TA06,5.367458358139734e-05
Zetaproteobacteria,5.1595003697620135e-05
Brocadiae,1.641664049717737e-05
AT-s3-28,1.1803524349590882e-05
Subgroup 17,7.76854373050005e-06
Pla4 lineage,7.03410667915706e-06
Acidobacteria,0.0
Subgroup 6,0.0
ABY1,0.0
P9X2b3D02,0.0
unidentified bacterium wb1_H11,0.0
Longimicrobia,0.0
Score,0.7974683544303798
