,PlasticTypeGeneral
Enterobacteriaceae,0.045329634372544635
Compostibacillus humi,0.04044609649443136
Novibacillus,0.036892270587484725
Ferruginibacter,0.02339168964718761
Nocardioides,0.02009628556862897
Paracoccus,0.01922511110325574
Brevundimonas,0.017687786914214083
Actinomadura,0.017626426130391674
Flavitalea,0.016248934256694353
Adhaeribacter,0.016089670577666658
Streptomyces,0.01604774159427572
Bacillus kokeshiiformis,0.015611131885226422
Pedobacter,0.01470088759222213
Planococcaceae,0.014549664943143557
Arthrobacter,0.013730152811316674
S0134 terrestrial group,0.012786340484890973
Chitinophagaceae,0.012781800128213306
Algoriphagus,0.012598085885305184
Xanthomonadaceae,0.012428931503610584
Chryseolinea,0.011857103498045493
Flaviaesturariibacter,0.011371317315512223
Aliihoeflea,0.011034017985691666
Arenimonas,0.010961787611522557
Planifilum,0.010666027336447866
Frankiales,0.010619601455392338
Thermobifida fusca,0.010560888536479638
Planomicrobium,0.010548049351841771
Sphingomonadaceae,0.010547975384462777
Rhizobiaceae,0.01040677017570587
Burkholderiaceae,0.009565652196788834
Flavisolibacter,0.00928264521190637
Terrimonas,0.009104334425254304
Pontibacter,0.0086444745781982
Microscillaceae,0.008309701790593402
Bacillus,0.00825521893545956
Reyranella,0.008191663165045382
Dongia,0.008064338101256317
Hyphomicrobiaceae,0.007361237772391796
Mycobacterium,0.0070233568476388225
Cyclobacteriaceae,0.006618204070622496
Kocuria,0.006336012328161327
Noviherbaspirillum,0.006296730142860344
OPB56,0.006266423668417093
Segetibacter,0.006218654647367418
Devosia,0.006140709057755297
Opitutus,0.005987135324751165
BIrii41,0.005914545902507426
Burkholderia-Caballeronia-Paraburkholderia,0.005635675979231585
Chryseobacterium,0.005615280530738226
Pedobacter sp. WF1,0.005543383648606305
Saprospiraceae,0.005457626413415855
Blastocatella,0.005423478690848467
Cnuella,0.00539051169148968
Dokdonella,0.005287809797643326
MB-A2-108,0.00524168530354095
Sphingomonas,0.005017021482392502
Paeniglutamicibacter,0.004957099479298932
Actinobacteria,0.0048910624925736
Rhodospirillales bacterium L96,0.0048671820677028185
Flavobacteriaceae,0.004857288398632863
Alphaproteobacteria,0.004719669458628552
Gemmatimonas,0.00462888449686835
Saccharomonospora thermoviridis,0.0046124363033598695
Nitrosomonas,0.00446507172759256
Chthoniobacter,0.004284088357579412
Microtrichales,0.004228346547955146
JG30-KF-CM45,0.004210196010163287
Steroidobacter,0.004149054370574584
Altererythrobacter,0.004088849164122614
Saccharopolyspora rectivirgula,0.0040739441098842765
Persicitalea,0.004037441649337737
Pseudomonas,0.00397505506958608
Sporocytophaga,0.003910283992779065
Halomonas,0.0039058068747472
SJA-28,0.003837954467324705
Methylocaldum,0.003804495391808649
Micromonosporaceae,0.0037969313781269797
Psychrobacter,0.0037967203842154966
Rhodothermaceae,0.003721890467698359
Flavobacterium,0.0036911991510115458
bacterium enrichment culture clone D8,0.003687034307258864
Acinetobacter,0.0035467597876986936
Microbacteriaceae,0.0035420258841213003
Acidobacteriaceae bacterium enrichment culture clone ANA-RAS-33,0.003498294250322693
Mycetocola,0.0034406803899984565
Phenylobacterium,0.0034223590027932602
Leucobacter,0.003360641401708482
anaerobic digester metagenome,0.003338599790526802
Subgroup 6,0.0030725473979342863
Microvirga,0.003057342661348362
metagenome,0.003055576048376727
Parapedobacter,0.0029975724010452196
Ornithinimicrobium,0.0029895982107671546
Acidimicrobiia,0.00298490291323562
Ohtaekwangia,0.0029645491100322397
Parvibaculales,0.002961653684652641
AKYG1722,0.0029428551891253585
Sandaracinaceae,0.0029371595902845564
Halomonas lutea,0.002868662524767615
Nitrosospira,0.002867378774472364
Fodinicurvataceae,0.002846567260094041
SWB02,0.002778416373904767
Rhodococcus,0.002761140491074235
R7C24,0.0027032106596399145
Methylocaldum marinum,0.0026780322608713804
Mesorhizobium,0.0026621482524628666
Actinophytocola,0.0026059393197123753
A4b,0.0025971735965076665
Cytophaga,0.002495810586410231
Candidatus Alysiosphaera,0.0024310948997122036
Pseudomonas pertucinogena,0.002403695553572568
