,PlasticTypeGeneral
Bacilli,0.1758717818142408
Gammaproteobacteria,0.09002483336403862
Actinobacteria,0.0646394589758682
Ignavibacteria,0.062998714954086
Bacteroidia,0.05600473815117091
Deltaproteobacteria,0.05437749332809849
Anaerolineae,0.05423007742792527
S0134 terrestrial group,0.052206510449099935
Alphaproteobacteria,0.0487251031741389
Acidobacteriia,0.03992765229805208
Blastocatellia (Subgroup 4),0.03902392031330121
Verrucomicrobiae,0.03810652683321293
Gemmatimonadetes,0.03171222101670584
Rhodothermia,0.020705854838735736
Acidimicrobiia,0.018445925309389218
Longimicrobia,0.015675719725691463
MB-A2-108,0.015579451814207964
Deinococci,0.014758524386397954
Saccharimonadia,0.013419693650827824
Nitriliruptoria,0.012909193944978673
Sericytochromatia,0.011072298662803386
Subgroup 6,0.010837878920537995
Thermoleophilia,0.010521446130536889
Chloroflexia,0.0097591575254707
Gitt-GS-136,0.009055045006464894
OLB14,0.008012860096209612
Rubrobacteria,0.006734587515708575
Holophagae,0.004127033583711512
Melainabacteria,0.00381491787174097
KD4-96,0.0036180599955515755
Proteobacteria,0.002820604415239673
Chlamydiae,0.0002827145058562184
Oxyphotobacteria,0.0
Score,0.6
