,PlasticTypeGeneral
Actinobacteria,0.12914935143301912
Omnitrophia,0.059349876432999854
Alphaproteobacteria,0.053911425814561174
Bacteroidia,0.05294394901815067
Gammaproteobacteria,0.04729812126856098
Negativicutes,0.04559309167989293
Planctomycetacia,0.040409401322804635
Anaerolineae,0.03941848374791355
Subgroup 6,0.03770346149340119
Bacilli,0.03724022308289989
Acidobacteriia,0.03598835673548128
Deltaproteobacteria,0.03164947098604922
Campylobacteria,0.030576914435619856
Verrucomicrobiae,0.030571010984092997
Gemmatimonadetes,0.03013388374963503
Clostridia,0.02428895111978452
Oxyphotobacteria,0.017952334516329615
Acidimicrobiia,0.01656822464811509
Armatimonadia,0.013611237718013341
Ignavibacteria,0.0121200078181484
SL56 marine group,0.011522227240600869
OM190,0.010411768079839663
Parcubacteria,0.01007378396377718
Nitrospira,0.010032500457077818
Blastocatellia (Subgroup 4),0.009810652657794976
Holophagae,0.00919276064673998
Thermoanaerobaculia,0.009136664244944281
Erysipelotrichia,0.00906428295532203
Babeliae,0.009035574587167234
Hydrogenedentia,0.008135150634388352
Phycisphaerae,0.00791440817931227
Subgroup 17,0.006685913015504892
Gracilibacteria,0.006507535616479798
Thermoleophilia,0.006422028496106893
Deinococci,0.006233571693927827
ABY1,0.006144763645611707
Leptospirae,0.005970850552659861
Saccharimonadia,0.00594787565062846
Chloroflexia,0.005658383598511749
Fusobacteriia,0.005652322454517824
Melainabacteria,0.0056011714909311216
Fimbriimonadia,0.005250156858978698
metagenome,0.005107766252088525
Spirochaetia,0.004979284741463564
OLB14,0.004248807642336964
Patescibacteria,0.0034546444558297934
Chlamydiae,0.0030879915939997205
Sericytochromatia,0.0028329991150123795
KD4-96,0.0026835386723790128
Fibrobacteria,0.002587654963651462
Rhodothermia,0.002529764757105345
Methanomicrobia,0.0019324884152778163
Latescibacteria,0.0015424903045155038
Proteobacteria,0.0012549218788395719
Methanobacteria,0.0007606981292899691
Planctomycetes,0.0007487839505625895
BRC1,0.0006999001166970381
BD7-11,0.0006641581039332455
Thermoplasmata,0.0006186084539035298
Elusimicrobia,0.0005620970442053395
V2072-189E03,0.0005563579083421183
BRH-c20a,0.0005285433376231826
Woesearchaeia,0.0004716328196738126
4-29-1,0.00045798624564224365
Microgenomatia,0.00039714308727414627
vadinHA49,0.00025005281412295255
OC31,8.538766580172388e-05
Kiritimatiellae,7.417280413169174e-05
P9X2b3D02,0.0
Caldisericia,0.0
Score,0.9375
