,PlasticTypeGeneral
Microcystaceae,0.033671622047694
Nostocaceae,0.027302598695890978
Sporichthyaceae,0.023033967852026445
Oxyphotobacteria,0.021323491271989837
Cyanobiaceae,0.019077740479189722
Methylophilaceae,0.01759718680165299
Opitutaceae,0.01727282405650722
Sphingomonadaceae,0.017251998391966925
Rhizobiaceae,0.01657512785656034
OM182 clade,0.01407083772272803
Proteobacteria,0.013530391175378598
PeM15,0.013378882123220715
Saprospiraceae,0.013044813187176534
Magnetospiraceae,0.012836096929036837
Litoricolaceae,0.012771524188345353
Microbacteriaceae,0.012576071687280152
Porticoccaceae,0.011512709505747008
Ga0077536,0.011322392515434366
Ilumatobacteraceae,0.010400185314386868
Rhodobacteraceae,0.010187284593856009
Pseudomonadaceae,0.009592946592104508
Methylacidiphilaceae,0.009495195835115692
Clade III,0.00944231010037997
Pseudohongiellaceae,0.009026207430174115
Midichloriaceae,0.009017421567165191
marine metagenome,0.008737378892194112
AEGEAN-169 marine group,0.008542677814371607
Burkholderiaceae,0.008334898136727364
Cyclobacteriaceae,0.008326327409150711
Terrimicrobiaceae,0.00823594889297892
NS11-12 marine group,0.0077305508213598145
Clade I,0.007712752200841607
Hyphomicrobiaceae,0.007662217690709994
Flavobacteriaceae,0.007650086627495594
Chthoniobacteraceae,0.007450721783347752
Cryomorphaceae,0.007263491916153177
LiUU-11-161,0.00697329889367243
Micavibrionaceae,0.006726129200937278
Rubinisphaeraceae,0.006551955683165277
Isosphaeraceae,0.006458520109977935
Acetobacteraceae,0.006439426763092095
Actinobacteria,0.006420079994771293
Phycisphaeraceae,0.006404884564867594
Pseudanabaenaceae,0.006330823269664692
Paracaedibacteraceae,0.006158899802891918
Puniceicoccaceae,0.006052625990691326
Caulobacteraceae,0.00576064726225497
Sandaracinaceae,0.00558348196949576
Hyphomonadaceae,0.005559838021054557
Verrucomicrobiaceae,0.005484794101245679
Alteromonadaceae,0.0054161346595526395
Bdellovibrionaceae,0.005407300470735512
OM190,0.005380933162298045
Bacteriovoracaceae,0.005325014373806162
Pirellulaceae,0.0051559810172899425
Vibrionaceae,0.0051425500718524884
Chitinophagales,0.004958331957056301
Rhodospirillaceae,0.004903256978958273
Microtrichaceae,0.004786399188110033
Halieaceae,0.004741245698941065
Micavibrionales,0.004732746219347561
Alphaproteobacteria,0.004705927060554417
Arcobacteraceae,0.004696711021515137
Pedosphaeraceae,0.004617110481599418
Balneolaceae,0.004502796301765666
Crocinitomicaceae,0.0044976002838733676
Rhizobiales Incertae Sedis,0.004482246756671884
JGI 0000069-P22,0.004464262544474367
Gammaproteobacteria,0.004381390173636564
SAR11 clade,0.004371259340891719
Mycobacteriaceae,0.004334263767695998
Cellvibrionaceae,0.004329705818776882
NS9 marine group,0.004295549752920667
Woeseiaceae,0.004062857269719478
Schleiferiaceae,0.0040491957290707745
Rhodospirillales,0.003978856167569604
Devosiaceae,0.003927051217990828
Bradymonadales,0.003852267862251256
Bacteroidia,0.00384355820320395
Thalassobaculaceae,0.0037148755980481725
Stappiaceae,0.0036901096320584997
Moraxellaceae,0.0036823183812349416
Unknown Family,0.0035560009492400344
Saccharimonadales,0.0035069671517996164
Puniceispirillales,0.0034753865389816315
Terasakiellaceae,0.0034582474020134336
Spirosomaceae,0.003454912020659644
SAR86 clade,0.0033507997567799037
Rickettsiaceae,0.003312321583360391
Shewanellaceae,0.003311562619559781
Spongiibacteraceae,0.0031993452808027523
Rhodanobacteraceae,0.003199297084752016
Rhodocyclaceae,0.0031949924265969624
Marinomonadaceae,0.003173397224121199
Kordiimonadaceae,0.003144353994550235
Rubritaleaceae,0.003088262808155852
Sneathiellaceae,0.0030385859419240838
Flavobacteriales,0.003034974956793067
JG36-TzT-191,0.0029433105579227776
Xanthomonadaceae,0.0028989119686985286
Caenarcaniphilales,0.002893904620339683
Oligoflexaceae,0.002832103327740133
DEV007,0.002814098166033083
Nitrospiraceae,0.0027943696457902196
Deltaproteobacteria bacterium SKP-2,0.0027938181085014114
Nitrosomonadaceae,0.0027579937045800803
Enterobacteriaceae,0.0026236556095846704
