,PlasticTypeGeneral
Snowella 0TU37S04,0.023994962216720876
Candidatus Aquirestis,0.023641833829927707
Aphanizomenon MDT14a,0.017592497200973434
Oxyphotobacteria,0.016064658827440913
Nodularia PCC-9350,0.015235589208471094
hgcI clade,0.014818865302767442
Cyanobium PCC-6307,0.01262483132657574
OM182 clade,0.011030367946843991
Aphanizomenon NIES81,0.01096171483591996
Magnetospiraceae,0.010768443274916493
Sporichthyaceae,0.010470515979303483
MWH-UniP1 aquatic group,0.010457819977808319
NS3a marine group,0.010146776830567205
OM43 clade,0.009951059256685263
Proteobacteria,0.009899778793529476
Delftia,0.009799958965505147
Sphingomonadaceae,0.009784870996156799
Litoricola,0.009667295973848262
CL500-29 marine group,0.009120618826714348
Lewinella,0.009092842416177159
Pseudomonas,0.00864686758939223
PeM15,0.008457239562344381
RS62 marine group,0.008426896274233138
Methylacidiphilaceae,0.008026382699212955
Rhizobiaceae,0.007491266977146057
Ga0077536,0.007451072958967526
Clade III,0.007377089221205828
Synechocystis PCC-6803,0.007261893842932771
Cephaloticoccus,0.007083902234969751
Pseudohongiella,0.007033205002458691
NS5 marine group,0.006889080449648726
OM27 clade,0.006602654802385081
Candidatus Planktophila,0.006506274172277175
Candidatus Aquiluna,0.006483874772412893
Mesorhizobium,0.0064768444906024335
Terrimicrobium,0.006293939287118695
Lacunisphaera,0.005930627807624876
Cryomorphaceae,0.005869289102095574
Rhodobacteraceae,0.005868997972460415
Isosphaeraceae,0.005677991400107125
Chitinophagales,0.005548579223094049
Burkholderiaceae,0.00541931210189076
NS11-12 marine group,0.005351560168403421
Rubinisphaeraceae,0.005114591989102059
AEGEAN-169 marine group,0.004999306756516072
LD29,0.004967632738282337
Flavobacterium,0.004959593719592082
Roseomonas,0.00489351699714767
Sandaracinaceae,0.004785740156449272
Vibrio,0.004659742025292113
Microtrichaceae,0.004512092329542752
MD3-55,0.004426972293660594
Saprospiraceae,0.004415116575756482
Alphaproteobacteria,0.004349027260054974
SAR92 clade,0.004216473305945997
Maritimimonas,0.004205911223368329
Pirellulaceae,0.004202179850826198
Micavibrionaceae,0.004111712631746328
Polynucleobacter,0.004084436342167547
OM190,0.0040421046158928345
Pseudanabaena PCC-7429,0.003984210122491249
Prosthecobacter,0.003971368688738355
Filomicrobium,0.0038767235767359237
Brevundimonas,0.0038751878126824482
Paracaedibacteraceae,0.003851641350360971
Flavobacteriaceae,0.0037962132543299374
Algoriphagus,0.0036980577685305225
Puniceispirillales,0.003628564636266614
Novosphingobium,0.00355265482776173
Gammaproteobacteria,0.003549180400805619
