,PlasticTypeGeneral
Sporichthyaceae,0.042773594484348434
Crocinitomicaceae,0.026271468026696432
Microscillaceae,0.02436482356469532
Veillonellaceae,0.023152817269122796
Devosiaceae,0.022931704397349536
Verrucomicrobiae,0.0220666330487487
Microbacteriaceae,0.020530525478572186
Clade III,0.019952173951833903
Cryomorphaceae,0.019437039977243675
Cyclobacteriaceae,0.01823549207842589
Hyphomonadaceae,0.01604830166806467
Omnitrophaceae,0.015409243455119997
A4b,0.01531328563702676
Rhizobiaceae,0.013904600454835127
Rhizobiales Incertae Sedis,0.01383614925644296
Hyphomicrobiaceae,0.01382507752012134
Gemmatimonadaceae,0.013655354268497902
Sphingobacteriaceae,0.01316033528067621
Solibacteraceae (Subgroup 3),0.013139006881868644
Saprospiraceae,0.013011416354767007
Burkholderiaceae,0.012952197314899442
Pseudomonadaceae,0.01202913259632181
Sulfurospirillaceae,0.011830078078508902
NS11-12 marine group,0.011505599611050315
Chitinimonadaceae,0.010660071013963839
Chitinophagaceae,0.010339788747849202
Alteromonadaceae,0.010158759940074116
Rhizobiales,0.009787046520837402
Rhodobacteraceae,0.009713559278611625
Subgroup 6,0.00970056310353293
Unknown Family,0.009063804497291125
Family XII,0.008669127881145723
Sphingomonadaceae,0.008377440948105502
Verrucomicrobiaceae,0.0082523771984278
Microcystaceae,0.007943127857718205
Methylophilaceae,0.00784280144155492
Micrococcaceae,0.007652011806312148
Spirosomaceae,0.007564944144189907
BIrii41,0.007309237609599154
Flavobacteriaceae,0.007289623858975587
Nitrosomonadaceae,0.007283361476311292
Arcobacteraceae,0.007170647641704694
Saccharospirillaceae,0.007138005035708226
Aquaspirillaceae,0.006557451770580299
Moraxellaceae,0.006550862028935127
Rhodocyclaceae,0.006441490823350125
Caulobacteraceae,0.0063281055125211615
Xanthomonadaceae,0.0060690370681638975
Betaproteobacteriales,0.005868856384079635
Chitinibacteraceae,0.005846580911202571
Chthoniobacteraceae,0.0056767552016627814
Clostridiaceae 1,0.005497392548289444
Enterobacteriaceae,0.0052644099618718845
NS9 marine group,0.005248794182397488
Aeromonadaceae,0.005241520586413389
Xanthobacteraceae,0.005239279558960396
Reyranellaceae,0.005222526316355309
Pirellulaceae,0.004820826337500028
Rhodanobacteraceae,0.004655868023142152
Thermaceae,0.00441081071761874
Prevotellaceae,0.004387278112380087
Rubinisphaeraceae,0.0043619605008195115
Beijerinckiaceae,0.004345511201903812
Lachnospiraceae,0.004298018696420507
Acetobacteraceae,0.00419146277612183
Bacteroidales,0.004169994723985782
Cyanobiaceae,0.004083375963730732
Elsteraceae,0.004009554230632099
Carnobacteriaceae,0.0038814286678830415
Mycobacteriaceae,0.0037894611231872074
Chromobacteriaceae,0.0037884239086228384
Alphaproteobacteria,0.003671765058238763
Cellvibrionaceae,0.003656511803644026
Steroidobacteraceae,0.0036137802625247437
Desulfovibrionaceae,0.0036119225714973057
Gammaproteobacteria,0.003564358997776106
Weeksellaceae,0.0035449386991277705
Babeliales,0.003416134048515763
R7C24,0.0033958129353381574
Shewanellaceae,0.003375872720615025
Desulfobulbaceae,0.0033519051618049437
Nocardiaceae,0.0033421796210167075
Ruminococcaceae,0.0033393889577893036
TRA3-20,0.0033363272168869073
Bacteriovoracaceae,0.0033300545690385817
Immundisolibacteraceae,0.003300184800943615
Rubritaleaceae,0.0032518356560644053
Rikenellaceae,0.003238933382507845
metagenome,0.003187745906390747
SC-I-84,0.0030643570175325043
A0839,0.0030344273223694186
Pseudanabaenaceae,0.0029238214471959964
Pedosphaeraceae,0.002845448742868668
Thermoanaerobaculaceae,0.002764766587095642
Thiovulaceae,0.00272543723330603
Planctomycetales,0.0026604496118947927
Armatimonadaceae,0.002604913279464137
Acidaminococcaceae,0.002552399874661636
Holophagaceae,0.002472693093167257
env.OPS 17,0.0023463723210004977
AKYH767,0.002326684572001349
Caedibacteraceae,0.0022914366069057683
Haliangiaceae,0.002275800270555555
Gemmataceae,0.0022718387424420106
Terrimicrobiaceae,0.002259369691786229
Chitinophagales,0.0022460826004723254
Methylomonaceae,0.0022085451118899076
OM190,0.0021967841655072414
Pseudohongiellaceae,0.0021628490591426163
KD3-93,0.0021540232277219283
Microtrichaceae,0.002151468867650909
Ilumatobacteraceae,0.00214124728264865
Halieaceae,0.0021119371375063417
Hydrogenedensaceae,0.0019345111024883892
Peptostreptococcaceae,0.001922000880000194
Leptolyngbyaceae,0.0018633585618956395
SL56 marine group,0.001850732218777291
Nitrospiraceae,0.0018382383051062856
Actinobacteria,0.001833501335347992
Bdellovibrionaceae,0.0018254784333375021
Bacteroidaceae,0.0017835589560967167
Solimonadaceae,0.001747922730490465
Halomonadaceae,0.0017410405603244569
Hydrogenophilaceae,0.001711101110048411
Parcubacteria,0.0016878833886582968
Erysipelotrichaceae,0.001682906957391697
Phycisphaeraceae,0.0016453490610243314
Polyangiaceae,0.0016187229678506633
Rickettsiaceae,0.0016161841912630326
Gracilibacteria,0.0016102687431777645
OPB56,0.0016076560624733688
Opitutaceae,0.0015905805480455094
Caldilineaceae,0.0015868596809284683
Fimbriimonadaceae,0.0015851721095733857
PB19,0.0015789205322542428
PeM15,0.0015428169933760169
OLB14,0.0015157275189239315
ST-12K33,0.001514590956627895
Cytophagales,0.0015135931903579607
DEV007,0.0015132397801276287
Deinococcaceae,0.0014956323830803452
Lentimicrobiaceae,0.0014763465717219397
SAR324 clade(Marine group B),0.0014762210986487528
Herpetosiphonaceae,0.0014708439769618928
Bacteroidetes vadinHA17,0.001462767050234874
Tannerellaceae,0.0014384427374831861
Phormidiaceae,0.0014279627548543265
Blastocatellaceae,0.0014095657711439551
Sandaracinaceae,0.0014068843257172949
Spongiibacteraceae,0.0013869430167502154
Amoebophilaceae,0.0013756081146094278
37-13,0.0013727462303524038
Kineosporiaceae,0.0013618795104524061
Methylacidiphilaceae,0.0013419181917144784
0319-6G20,0.0013296565432558785
CCM19a,0.0013106795743483884
Legionellaceae,0.0012984747824384977
Desulfomicrobiaceae,0.001289445535261636
Nocardioidaceae,0.001246183211253866
RBG-13-54-9,0.001231016712713143
Prolixibacteraceae,0.0011980268075374011
Bradymonadales,0.0011939992401075155
Leptospiraceae,0.0011817078733303678
bacterium enrichment culture clone M624,0.0011805384749277194
Dongiaceae,0.0011773137108843706
Thiotrichaceae,0.00116676634936523
SS1-B-06-26,0.0011294102749251425
Intrasporangiaceae,0.001124584133357868
NB1-j,0.0011158367261195044
mle1-27,0.0011075189339801303
Spirochaetaceae,0.001106550405921862
Desulfobacteraceae,0.0010951447012355908
Oxyphotobacteria,0.0010951088900244955
Iamiaceae,0.0010679348001519527
Nannocystaceae,0.001063287931481509
Cryptosporangiaceae,0.0010541880764338744
Anaerolineaceae,0.0010339851166189344
Cytophagaceae,0.001032911884893088
Obscuribacterales,0.001030542996848743
Simkaniaceae,0.0010131146729371553
Leptotrichiaceae,0.000982820745052282
SM2D12,0.0009608844234360737
Bacteroidia,0.0009583900178470726
PLTA13,0.0009274494968826189
Candidatus Nomurabacteria,0.0008965339710402203
Micavibrionales,0.0008859552393691169
Paludibacteraceae,0.0008693447917892765
EV818SWSAP88,0.0008678025854988249
67-14,0.000856717132941898
Azospirillaceae,0.0008547857788624714
Nodosilineaceae,0.0008474542924964167
Phaselicystidaceae,0.0008417534700479113
Blfdi19,0.000826961154915513
PHOS-HE36,0.0008177003270646571
Microtrichales,0.000813561144730929
Patescibacteria,0.0007956269824310244
KD4-96,0.0007772143199997977
Sphingobacteriales,0.0007728696596794198
Candidatus Magasanikbacteria,0.0007643928825188555
Desulfarculaceae,0.0007459780693511909
Campylobacterales,0.0007186101695628339
Fusobacteriaceae,0.0006936285027489797
Saccharimonadales,0.0006864819185778544
SJA-28,0.0006840729480397631
SB-5,0.0006687080717895839
Propionibacteriaceae,0.0006675759180348793
B1-7BS,0.0006620481336448719
Paracaedibacteraceae,0.0006601659320176192
Roseiflexaceae,0.0006586592773745729
Diplorickettsiaceae,0.0006471186263803752
Bacillaceae,0.0006288998642014927
Isosphaeraceae,0.0006235819887461354
Latescibacteria,0.000607266333607491
Xenococcaceae,0.0006013966638395951
Tsukamurellaceae,0.0005951695062156681
Azospirillales Incertae Sedis,0.0005933027620055201
LiUU-11-161,0.0005713219145656027
Gallionellaceae,0.0005648836824189888
Magnetospirillaceae,0.0005637147636581978
Oscillatoriaceae,0.0005297161771990803
Syntrophaceae,0.0005199252884673671
Fodinicurvataceae,0.0005184989853798185
Syntrophobacteraceae,0.00051221717046364
SZB30,0.0005122039108835943
Acidiferrobacteraceae,0.00051167756213523
P3OB-42,0.0005089474723490643
Ardenticatenales,0.0005026184901757573
Acidimicrobiia,0.0005004811498508787
Pleomorphomonadaceae,0.0005001041839057077
Oligoflexaceae,0.0004907839281779283
Sericytochromatia,0.0004901055865538064
Geobacteraceae,0.0004870249681473565
T34,0.00047941998035577857
Tepidisphaerales,0.00043161798103257334
Planococcaceae,0.00043093767071281786
Nostocaceae,0.00043030318800754344
Micavibrionaceae,0.0004123249578036812
Micropepsaceae,0.0004080029991223782
Ignavibacteriaceae,0.0004019789030349025
Neisseriaceae,0.00039539288352437296
Gaiellaceae,0.00038721291495729055
Gaiellales,0.00038236908703307386
Bifidobacteriaceae,0.0003658744348996547
Deltaproteobacteria,0.00036362946710421086
Trueperaceae,0.0003533239426990992
Gloeocapsaceae,0.0003516528739864361
Staphylococcaceae,0.00035116325926662053
JG30-KF-CM45,0.000346765325321265
Proteobacteria,0.0003464726613213655
Actinomycetaceae,0.0003317759147574407
Subgroup 17,0.0003290641541842828
BSV26,0.0003274767956374017
Candidatus Falkowbacteria,0.00032570091020535824
Marinilabiliaceae,0.0003197720230092242
LD-RB-34,0.0003126607274654346
SBR1031,0.0003062668902480436
Fibrobacteraceae,0.0002828604615116743
Geminicoccaceae,0.00026613733919609656
Alicyclobacillaceae,0.00026196346079085554
Methanosaetaceae,0.0002455153248630244
Subgroup 7,0.0002357880611357986
Balneolaceae,0.00023485786987820144
11-24,0.00022873461177557236
Parachlamydiaceae,0.00021734673154687417
Francisellaceae,0.00021708078576070236
Ga0077536,0.00021249872348443147
Run-SP154,0.00020747981489715385
Arenicellaceae,0.00020434340395248624
Christensenellaceae,0.00020028073497998147
Gaiella sp. EBR4-RS1,0.00018668225807974746
Rhodospirillaceae,0.00018578796895125582
Anaerolineae,0.00017463553928942984
Family XIII,0.0001703863309750235
Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_12_FULL_41_16,0.0001697818663866271
Selenomonadales,0.0001681298143136311
Candidatus Peregrinibacteria,0.00016791236060860365
Bacteroidetes VC2.1 Bac22,0.00016223474818859968
Methanobacteriaceae,0.000156980330006371
Absconditabacteriales (SR1),0.00015568368485832852
4-29-1,0.00015328195999487028
wastewater metagenome,0.0001493799917851612
Methanomassiliicoccaceae,0.0001481728055781636
Tepidisphaeraceae,0.00014616820870808325
LD1-PB3,0.0001452824151709248
Competibacteraceae,0.00014242612018165005
M2PB4-65 termite group,0.00014131685805795217
Rickettsiales,0.0001412777919618628
BD7-11,0.0001336973204957629
Methanosarcinaceae,0.00012903874552160267
SJA-15,0.00011931269618108268
Eubacteriaceae,0.00011689545628199333
053A03-B-DI-P58,0.00010925935625392346
Streptococcaceae,9.862717366329215e-05
Ardenticatenaceae,9.624906843275811e-05
Cellulomonadaceae,9.518780412395827e-05
Candidatus Woesebacteria,8.481815961705883e-05
V2072-189E03,8.423983070442984e-05
Woesearchaeia,8.055762898087138e-05
Planctomycetes,7.893916019440512e-05
Methanoregulaceae,7.512073441217452e-05
Syntrophorhabdaceae,7.037770959075004e-05
Porticoccaceae,7.000745601062861e-05
BRC1,6.888811098660089e-05
Candidatus Komeilibacteria,6.56746966969282e-05
Geitlerinemaceae,6.552445674606492e-05
Micromonosporaceae,6.067372850797862e-05
bacterium episymbiont of Kiwa sp.,6.027016064357891e-05
1013-28-CG33,5.28561630785764e-05
BRH-c20a,5.134271698528775e-05
Geodermatophilaceae,5.043019387601636e-05
KI89A clade,5.030443979117673e-05
Kiritimatiellaceae,4.601141746748199e-05
Nostocales,4.516434706088797e-05
Acidithiobacillaceae,4.440469961735519e-05
vadinHA49,3.948915216944017e-05
Methylococcaceae,3.828642861363187e-05
cvE6,3.369705331509983e-05
Streptomycetaceae,3.10635946855049e-05
MVP-88,2.5937388805877792e-05
Candidatus Magasanikbacteria bacterium RIFOXYD1_FULL_40_23,2.335606415566799e-05
IMCC26256,2.309475130316436e-05
Chlamydiales,2.3043127724934364e-05
Nitrosococcaceae,2.271036002002712e-05
Anaplasmataceae,1.678325586015069e-05
DS-100,9.174904812690464e-06
Corynebacteriaceae,5.7271059947191286e-06
Vermiphilaceae,5.515343326813189e-06
OC31,5.3682933314632605e-06
Cyanobacteriaceae,5.042177814269981e-06
Myxococcales,4.414837019553229e-06
Gastranaerophilales,2.7150483904684857e-06
Methylophagaceae,2.229318661357955e-06
Pyrinomonadaceae,0.0
Promicromonosporaceae,0.0
Woeseiaceae,0.0
Rhodospirillales,0.0
Schlesneriaceae,0.0
Bacillales,0.0
Caldisericaceae,0.0
Frankiales,0.0
S-BQ2-57 soil group,0.0
Holosporaceae,0.0
Idiomarinaceae,0.0
Stappiaceae,0.0
Phormidesmiaceae,0.0
P9X2b3D02,0.0
Sanguibacteraceae,0.0
Midichloriaceae,0.0
Sva0485,0.0
Score,0.890625
