,PlasticTypeGeneral
Marinimicrobia (SAR406 clade),0.0346246819294656
Puniceispirillales,0.029883960917872775
SAR11 clade,0.025875405705605984
Rhodobacterales,0.024455273169652784
Opitutales,0.022193954559739618
Synechococcales,0.022118827587472398
Rickettsiales,0.02121104052957324
Rhodospirillales,0.020614311001232608
Rhizobiales,0.016942946383220664
Parvibaculales,0.016827180490537958
SAR86 clade,0.016173807109171774
Phormidesmiales,0.015173396473813865
Sphingomonadales,0.014530633144214235
Caulobacterales,0.01299334721201964
Nostocales,0.012351075093936117
Arenicellales,0.011052059123892668
Phycisphaerales,0.010682662007101378
Alphaproteobacteria,0.010614924615120439
Oceanospirillales,0.010083926084328232
Thalassobaculales,0.010048396368382596
Chitinophagales,0.009909040908626668
PB19,0.009193802258134648
Betaproteobacteriales,0.008799808876954236
Micavibrionales,0.008667619658968291
Flavobacteriales,0.008486693335712316
unidentified marine bacterioplankton,0.008465207650755736
Gammaproteobacteria,0.008436227527953758
Pseudomonadales,0.008365343477309882
Microtrichales,0.007834848011838116
AT-s2-59,0.00777375413901423
Cellvibrionales,0.007733927200142648
OM190,0.007406972187263596
Actinomarinales,0.007292694296901978
Myxococcales,0.007250631911917627
Bacillales,0.00711001756808863
Desulfobacterales,0.007068751793996076
Pirellulales,0.007050632558221657
Verrucomicrobiales,0.006951146003192169
Planctomycetes,0.00670490833114097
Thiomicrospirales,0.006686054973573768
Propionibacteriales,0.006678906911082479
Desulfuromonadales,0.006379180841623817
Thermodesulfovibrionia,0.006070529849593613
Sphingobacteriales,0.005978714519198115
Alphaproteobacteria Incertae Sedis,0.005971229176900003
hydrothermal vent metagenome,0.0055977516725625965
Steroidobacterales,0.005517948504503561
Alteromonadales,0.005390854588054583
Nitrosopumilales,0.005227432841054476
B2M28,0.005207154582842652
Rhodovibrionales,0.005130074801565123
SAR202 clade,0.0051228945073079814
Nitrosococcales,0.00500792681419443
Bacteroidia,0.0049769505304057765
Xanthomonadales,0.004902651654449475
Ectothiorhodospirales,0.0048145393549641315
Dadabacteriales,0.00472914100508538
Vibrionales,0.004659999859091611
OM182 clade,0.004651851829107203
Oxyphotobacteria,0.004633364767214908
Cytophagales,0.0045647195868381745
Subgroup 21,0.004494826084718427
PAUC43f marine benthic group,0.004456293824225645
Thiohalorhabdales,0.004427655988334542
Micrococcales,0.004384540026833417
Kordiimonadales,0.004276363388380963
Proteobacteria,0.004273071291089998
Oligoflexales,0.004254788024747012
Thermoanaerobaculales,0.004191950792699246
Caldilineales,0.004160634577923689
Subgroup 9,0.0041450930102475796
Nitrospirales,0.004090385507685285
Balneolales,0.0040537261699735835
Pedosphaerales,0.004020779703369625
Chlamydiales,0.004019011381352736
SAR324 clade(Marine group B),0.003967782492151916
Bdellovibrionales,0.0038931261422867195
Planctomycetales,0.003836036100927377
CCM11a,0.003774488419429686
Campylobacterales,0.003771450618416465
EPR3968-O8a-Bc78,0.0037341823477581204
Kiritimatiellales,0.003713511381110683
KI89A clade,0.003694929296867757
Rhodothermales,0.003674875607946364
BD7-8,0.003659868023211115
PeM15,0.0036477601630463888
Methylococcales,0.0035909649271742136
Pla3 lineage,0.0035330424289137493
Chromatiales,0.0035026223059553985
Thiotrichales,0.0034519717312234224
Tenderiales,0.0034131645247237764
UBA10353 marine group,0.003358976009967929
WPS-2,0.003356881480331653
Salinisphaerales,0.003284147702391055
Gammaproteobacteria Incertae Sedis,0.0031986735233107
Calditrichales,0.0031606602033138424
Entotheonellales,0.0030598733481437433
Chthoniobacterales,0.002993728274738181
Deinococcales,0.00296865679580672
Bradymonadales,0.002955338479438438
NB1-j,0.0029464749839376086
Solibacterales,0.0029384283929080484
vadinHA49,0.002908679149565022
Bacteroidales,0.002891140903578704
Obscuribacterales,0.0028238245337055884
Acidimicrobiia,0.0027943342906953388
Fusobacteriales,0.0027246017686708953
Victivallales,0.0027024085206723775
Anaerolineales,0.002689145458456644
BD2-11 terrestrial group,0.002674616667791473
Caedibacterales,0.0026328342390661624
Gemmatales,0.002616680974024857
Deltaproteobacteria,0.0025443513415175385
S-70,0.002537780668613049
Gaiellales,0.0025143080513440014
Enterobacteriales,0.0025122626057772304
BD7-11,0.0024705959153438796
Vampirovibrionales,0.0024456191701022014
Syntrophobacterales,0.0024317670827891844
marine metagenome,0.0023874382122453094
Subgroup 22,0.0023783994735606874
JG30-KF-CM66,0.0023318433856059297
Clostridiales,0.0022916254397972067
Desulfovibrionales,0.0022767824233009956
Sneathiellales,0.0022591123994573567
Blastocatellales,0.002242732941143644
Aminicenantales,0.0022409647148944755
Caenarcaniphilales,0.0022033637278047425
WCHB1-41,0.0022007511822961286
Tistrellales,0.002192762714482204
Pseudonocardiales,0.0021908625930355066
Arctic97B-4 marine group,0.0021585505274462394
JGI 0000069-P22,0.0021416622175098217
Absconditabacteriales (SR1),0.002019142714239545
SZB50,0.001964181869125107
JS1,0.001962908704728035
SBR1031,0.001953907624932243
UBA4486,0.0019513161155859078
Anaerolineae,0.0019403798842495908
pItb-vmat-80,0.0019245463168134913
Synergistales,0.0018326151828985699
JTB23,0.0018183367171839152
Lactobacillales,0.0018107083034801484
Ardenticatenales,0.0017401256900598835
Candidatus Kaiserbacteria,0.0016991798405062775
Cloacimonadales,0.001698510565501033
Omnitrophales,0.001692586897040862
Desulfarculales,0.0016823288238558736
Nitrospinales,0.0016796717886178735
Corynebacteriales,0.0016289347211451055
Saccharimonadales,0.0016159557605374432
Spirochaetales,0.0015733797286406272
Kosmotogales,0.00155072908121458
Milano-WF1B-44,0.0015426692329119536
Subgroup 26,0.0015227919401256532
Hydrogenedentiales,0.0014962671006950362
Acanthopleuribacterales,0.001493374417799274
Latescibacteria,0.001440674103391985
Sva0485,0.0014378696138777135
NRL2,0.0014321678433953627
028H05-P-BN-P5,0.0014248408076304776
Bacteroidetes VC2.1 Bac22,0.0014231347711600225
Leptospirales,0.0014069215483788903
WS6 (Dojkabacteria),0.0013830517581369644
MSBL9,0.0013704235693278671
Petrotogales,0.0013334471498334963
WS4,0.0013275539627170627
Armatimonadetes,0.001323930064492233
unidentified bacterium wb1_D18,0.001305026385826841
Gracilibacteria,0.0013043470968166803
Candidatus Campbellbacteria,0.001298660355366912
Marine Group II,0.0012872520475985913
LCP-89,0.0012859668065841891
Acetobacterales,0.001285046586994514
Babeliales,0.0012608701878226481
Legionellales,0.001224542113953816
P.palmC41,0.0012163202119699931
Frankiales,0.0012158401907077486
Latescibacterales,0.0012020273673956088
MBAE14,0.0011732230354068568
C86,0.0011718871372645835
Erysipelotrichales,0.001159664327018177
Clostridia,0.001149212315774592
Fibrobacterales,0.0011441887045256615
saltmarsh clone LCP-67,0.0011269384651765785
113B434,0.0011264871680039075
mle1-8,0.001118582551496908
Dehalococcoidales,0.001110242856394588
SS1-B-07-19,0.0011098764114916432
MBMPE27,0.0010906230507058223
Francisellales,0.001088552679255101
1-20,0.0010801014697811723
Limnochordales,0.0010791716426901345
Acidithiobacillales,0.0010736820176784172
Haloplasmatales,0.0010556334560690337
HOC36,0.0010482285393441655
Woesearchaeia,0.0010342582760580663
Solirubrobacterales,0.0010226825785239028
Oligosphaerales,0.000992759670701013
Aeromonadales,0.0009751588055713388
Ga0077536,0.0009733154174095672
GIF9,0.0009339885997362178
Firmicutes,0.0009168561231609075
Coxiellales,0.000916630451595271
P0X4b2H11,0.0009107471750408305
Ignavibacteriales,0.0009053601730632811
TK17,0.0008914246789451232
Subgroup 6,0.0008902682774605082
Lentisphaerales,0.000886555080593928
Mariprofundales,0.0008832252116704783
OPB56,0.0008819340944330703
Thermoanaerobacterales,0.0008775035937591365
Methylomirabilales,0.0008712005553736831
S085,0.0008664508475315158
Chloroflexi,0.0008658114556440641
Parcubacteria,0.0008628269210845068
OPB41,0.0008513500099713794
Pseudanabaenales,0.0008485842452687613
Beggiatoales,0.0008398840651621592
Isosphaerales,0.0008143273885924406
D90,0.0007994192621701497
WCHB1-81,0.0007979045822576012
MD2904-B13,0.0007884389155297812
Brocadiales,0.0007821516380779158
Thermomicrobiales,0.000780608237833777
unidentified bacterium wb1_H11,0.0007800281731631121
Subgroup 17,0.0007726924961061343
Paracaedibacterales,0.0007598008082398614
RBG-13-54-9,0.0007578573404350475
Amsterdam-1B-07,0.0007371698841412898
Izimaplasmatales,0.0007334683840072255
Diplorickettsiales,0.0007108229966082642
Acidobacteria,0.0007092649546848829
ABY1,0.0007086271323070383
AKAU4049,0.0006833113390224556
Candidatus Moranbacteria,0.0006798858330840593
EV818SWSAP88,0.0006692562095441327
Zixibacteria,0.0006662832334420527
BRC1,0.0006639732123065111
KD4-96,0.0006596067402826744
unidentified bacterium wb1_A18,0.0006557145192737429
Nitriliruptorales,0.000648503232279757
AT-s3-28,0.0006414839460471863
Azospirillales,0.0006389659546406415
Halanaerobiales,0.0006333993682090374
Elsterales,0.00062632641161163
Pla4 lineage,0.0006262380643851808
Selenomonadales,0.0006245242562536719
Acetothermiia,0.000608286743641299
Cardiobacteriales,0.0006036750808700158
Immundisolibacterales,0.0006034391832186249
Thermotogales,0.0006032556718589752
IMCC26256,0.0005917839867474104
Piscirickettsiales,0.000587661533416173
P9X2b3D02,0.0005855446155101123
Longimicrobiales,0.0005829942539416698
Hyaloperonospora arabidopsidis,0.0005720581488528082
Mycoplasmatales,0.0005712674343726751
MBNT15,0.0005600168863691975
Kineosporiales,0.0005560639352314634
Run-SP154,0.0005551317277696047
Tepidisphaerales,0.0005529793976277473
Thermoplasmata,0.0005345383955377946
Sericytochromatia,0.0005317232855563739
TA06,0.0005297443651386631
Blastocatellia (Subgroup 4),0.000527920132169851
Verrucomicrobiae,0.0005152860657877289
Bifidobacteriales,0.0005045633472007431
Thermosynechococcales,0.0004721273124331954
Chloroflexales,0.0004704257469159366
FW22,0.00044097502528569815
F9P41300-M23,0.0004026983638964586
Score,0.729957805907173
