,PlasticTypeGeneral
Enterobacteriaceae,0.04911202879088182
Oceanobacillus,0.03392958403848743
Reyranella,0.024378434358324656
Novibacillus,0.023886560565506112
Aliihoeflea,0.015312699086047704
Lysobacter,0.013844715856891836
Rhodobacteraceae,0.013353218153668652
Planomicrobium,0.012658954992663512
Arenimonas,0.011992275580425397
Chthoniobacter,0.011140780899514636
Methylocaldum,0.009548590284506346
Sandaracinaceae,0.009539438491530574
Bryobacter,0.008996951512493072
Bacillus,0.008968035546913519
Pedobacter,0.0081557701228585
Xanthobacteraceae,0.008059550684564966
Brevundimonas,0.00792079046204552
Sphingopyxis,0.007775502849611945
Flavisolibacter,0.007710957110602301
Pantoea,0.007597551450297641
Saccharomonospora,0.007449382487702738
Nocardioides,0.007399089755207175
Sphingomonas,0.007259959515555693
Phenylobacterium,0.007028046101193158
Flavitalea,0.007022858876142089
MWH-CFBk5,0.006960466785803413
Paracoccus,0.0068528034444583765
Massilia,0.006785598007188466
Planococcaceae,0.006751280944999764
Saccharopolyspora,0.006739904627951436
Opitutus,0.006673414732222849
Dongia,0.0066715937501555505
Altererythrobacter,0.00660227952195278
Leucobacter,0.006487956436419334
Tianweitania,0.006421212438012006
Ochrobactrum,0.006355017771624862
Mycobacterium,0.006330285786714783
Niabella,0.006258990663911593
Ulvibacter,0.006209149161258656
Streptomyces,0.006102198991845527
Hyphomicrobiaceae,0.006098860868909329
Opitutaceae,0.006015065462761415
Cutibacterium,0.005937510849610922
Obscuribacterales,0.005850076660749223
Planifilum,0.005792515200396955
R7C24,0.005769573653749254
Dietzia,0.005732367358302112
Sphingomonadaceae,0.005728282233507209
BIrii41,0.005705924055799639
S0134 terrestrial group,0.005699527994888184
Arthrobacter,0.005694185979022788
Blastocatellaceae,0.005673438322347503
Methylococcus,0.005670708538108929
Rhodothermus,0.0056331543594380805
Burkholderia-Caballeronia-Paraburkholderia,0.005510793210955813
Terrimonas,0.005496080300280366
Pseudomonas,0.005481926825532388
Mycetocola,0.0053150115720355835
SJA-28,0.005298368795158088
Parafilimonas,0.005179384153471263
Shinella,0.0050389296344166695
Flaviaesturariibacter,0.00503041455026866
Steroidobacteraceae,0.004902736532847765
Ellin6067,0.004879347859706721
Chitinophagaceae,0.004741938725802548
Methylomonaceae,0.00471050868924198
Rhizobiaceae,0.0047012886332294225
Actinomadura,0.0046392122016223
Chryseobacterium,0.00450569689585216
Acinetobacter,0.004431666033772561
OLB12,0.004366317593967249
Burkholderiaceae,0.0043267876492715735
Saccharothrix,0.004326278008822472
Microtrichales,0.004304457250196369
Flavobacterium,0.00429123901389944
anaerobic digester metagenome,0.004287427144052337
Beijerinckiaceae,0.004267157896292379
Pusillimonas,0.004265227685582898
Dokdonella,0.004221801392520231
Actinobacteria,0.004206445983656595
Algoriphagus,0.0041730524499105056
Noviherbaspirillum,0.004107146555135379
Pseudofulvimonas,0.004086998326502002
Larkinella,0.004067069937510754
Oerskovia,0.004047201286267729
Ferrovibrio,0.003989464657586562
Halomonas,0.003925564947299931
Cyclobacterium,0.003907253904768362
Devosia,0.0038984039285555653
OPB56,0.003844334149123012
Sphingorhabdus,0.003834264409333783
Microbacteriaceae,0.0038123511915157493
