,PlasticTypeGeneral
Candidatus Omnitrophus,0.023620029408220444
Propionispira,0.02288722374966853
Candidatus Planktophila,0.019994746303182997
Candidatus Aquiluna,0.01893679507210631
Sporichthyaceae,0.017419888493559233
Verrucomicrobiae,0.017025375880697184
Clade III,0.014056497372068077
hgcI clade,0.013534106368401118
Polynucleobacter,0.0132371367980103
actinobacterium SCGC AAA023-D18,0.012993003329794268
Candidatus Methylopumilus,0.011991207185273859
Actinobacteria bacterium IMCC26103,0.011050415787219573
Cryomorphaceae,0.010884867829502754
Fluviicola,0.010865453613162074
Algoriphagus,0.010705248808830276
Aurantimicrobium,0.010517203979113328
Azospira,0.010453409959354903
Candidatus Planktoluna,0.00952810517365448
Rhizobiales Incertae Sedis,0.009283968346052862
C39,0.008952832161154218
Solitalea,0.008582600893673308
Chitinivorax,0.008128238070702343
Aquaspirillum soli,0.007960394868281569
Rheinheimera,0.00718564275231913
Sphingobacteriaceae,0.006980121296028632
Sulfurospirillum,0.0066303951492577284
Haliscomenobacter,0.00659072650699052
Devosia,0.006544984313633462
Shuttleworthia,0.006461884312177547
Flavobacterium sp. HME6421,0.006429483161121094
Dinghuibacter,0.006324862026324132
Oceanobacter,0.0063217740074989785
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0.0055277722319257965
Polynucleobacter cosmopolitanus,0.005469516578828266
Bacteroidales,0.005406498607490837
Flavobacterium indicum,0.005334403727709053
Hyphomicrobium,0.005321146693794564
A4b,0.005112117250389554
Pseudarcicella,0.0051108078659840035
Arcobacter cibarius,0.005100430142914081
Sediminibacterium,0.004962362198780835
Limnobacter,0.004927339157166136
MWH-UniP1 aquatic group,0.004900409061284197
NS11-12 marine group,0.00488830668238245
Hyphomicrobiaceae,0.004655917474202457
Luteolibacter,0.004617976649170307
BIrii41,0.0045662822507223895
Terrimonas,0.004405773554056914
Aquaspirillum putridiconchylium,0.004317058459313801
Aquabacterium,0.004254022127012912
Candidatus Aquirestis,0.00413138407519441
Acinetobacter,0.004025574272924999
Undibacterium,0.004002391861171048
Sphaerotilus natans subsp. natans,0.003925759413464861
Babeliales,0.003915234059496707
Deefgea,0.003854602503311699
Ruminococcaceae NK4A214 group,0.003804242295745487
Rhodocyclaceae,0.0036087673343216374
marine metagenome,0.0035377733658400706
GKS98 freshwater group,0.0035139816296682882
Microcystis PCC-7914,0.0035115809410564422
Roseomonas,0.0035068381183619842
Burkholderiaceae,0.0032550356349120946
Cloacibacterium,0.003244767008992914
Arcobacter cryaerophilus,0.003239173681958914
Hoeflea,0.0031676122914803435
Prevotella 9,0.0031563130025214483
Verrucomicrobiaceae,0.0030457230770052045
Armatimonas,0.0030367470755914587
Cupriavidus,0.003024146538798149
Gemmatimonas,0.003021432453483996
Anaerovibrio,0.0028484012249466676
Rhizobiales,0.002834709147477856
Immundisolibacteraceae,0.002831642085985842
Rhizobiaceae,0.0027590258887978136
U29-B03,0.0027488607866299054
R7C24,0.0027185500095365327
SL56 marine group,0.0027041924107841994
Stenotrophomonas,0.0026998456972860954
Subgroup 6,0.0026817260439605715
Rhodobacteraceae,0.0026272906527302514
Patescibacteria,0.00257494166122872
Betaproteobacteriales,0.0025722290472215323
bacterium enrichment culture clone B161(2011),0.002539163331631892
Neisseriaceae,0.002516147082519345
Cellvibrio,0.00249914748244475
Gemmata sp. Wa1-6,0.0024799020143960165
Aquimonas,0.002475636369179576
Prevotella paludivivens,0.002431710199731418
Xanthomonadaceae,0.002372166380727827
Zoogloea,0.0022195157620205244
ST-12K33,0.002169354988280643
SAR324 clade(Marine group B),0.0021404768389327367
CL500-29 marine group,0.0021001825815755775
Nodosilineaceae,0.0020978478005422405
Pseudomonas,0.0020775107989809737
Legionella,0.0020639116927358052
Pirellula,0.0020629210763570454
Bryobacter,0.0020574162300955
Klebsiella,0.002055565326941124
Aquabacterium citratiphilum,0.0020359421552819086
Saprospiraceae,0.0019922461424847497
Kamptonema PCC-6407,0.001987467854244914
Desulfovibrio,0.00198219164955146
Campylobacterales,0.001976705363344353
Pirellulaceae,0.001973323553456267
Hypsibius dujardini,0.0019662577978084416
Chitinibacter,0.001938264837168394
Aeromonas eucrenophila,0.0019363682143600568
Dechloromonas,0.0019326154396254924
Chitinophagaceae,0.0019319641765536439
Sulfurimonas,0.0019301833267560973
Cenchrus americanus,0.001920781368734358
Paludibaculum,0.0019151469212421244
Elsteraceae,0.0018947777621992688
SH-PL14,0.0018936561741006539
Microscillaceae,0.0018456135267422389
Janthinobacterium sp. 155H2,0.00183217435308013
OM60(NOR5) clade,0.0017945385429204788
Bacteriovorax,0.0017863346405918416
SWB02,0.0017813712674030078
Dokdonella,0.0017602349898895213
Shewanella,0.0017582444732234944
Leptolyngbya SAG 2411,0.0017498200003970706
Porphyrobacter,0.0017379892431762926
Actinobacteria,0.0017022900513118837
Runella,0.0016988633940776352
Alphaproteobacteria,0.0016943524306066717
Sphingorhabdus,0.0016910181446651918
Escherichia-Shigella,0.0016802101145640049
Caedibacter caryophilus,0.001679878563793406
Holophagaceae,0.001670569297042251
Bacteroides,0.0016613852332643792
Delftia,0.0016464417982372294
Calothrix KVSF5,0.001645025364432064
Micrococcaceae,0.0016395385577608942
Saccharimonadales,0.0016304722495600586
Oligoflexus,0.001619152265906018
Bradyrhizobium,0.001618815671574794
NS9 marine group,0.0016084842477910644
Thermoflexibacter,0.0015984444602279854
Denitratisoma,0.001538425468678326
Chthoniobacter,0.0015333612467315115
MWH-Ta3,0.001523358856613506
Peptostreptococcaceae,0.0015218961955245558
Luteimonas,0.0015187830678614754
Flavobacterium,0.0015187281975183264
Bacteriovoracaceae,0.0015158202586682242
Candidatus Nomurabacteria,0.0015089950324616527
Reyranella,0.0014930491863055805
Microbacteriaceae,0.0014907826450211983
EV818SWSAP88,0.0014845922318701065
Terrimonas sp. 16-45A,0.001481291674524829
Cytophagales,0.0014653278660783113
Exiguobacterium,0.0014621953673847829
OLB12,0.0014618441889410968
TRA3-20,0.0014601741396554394
Clostridium sensu stricto 13,0.0014571948454960176
Bdellovibrio,0.0014535661543645312
Paracoccus,0.001436554259971477
Alphaproteobacteria bacterium,0.0014321914458593767
Pseudoduganella,0.0014308480584536872
Candidatus Peregrinibacteria,0.0014249860065746875
Bosea,0.0014169540292065816
Sphingomonadaceae,0.0014091307651985753
[Agitococcus] lubricus group,0.0014071330036671665
Alkanindiges,0.0013874248774771683
Stella,0.0013781406034493683
Brevifollis,0.0013760148490084359
Lachnospiraceae,0.0013546552041075366
Methylacidiphilaceae,0.0013479442188997584
Phreatobacter,0.001338028537943001
Sphingobium,0.001332161406084542
Pseudanabaena PCC-7429,0.0013109998620855568
Magnetospirillum,0.001301981758321289
Sphingomonas,0.0012992284414002876
Veillonellaceae,0.0012894339105011209
Parcubacteria,0.0012873312170998202
Enterobacteriaceae,0.001271836801849516
Cyclobacteriaceae,0.001269289040332927
Pantoea,0.0012565930636283986
Mycobacterium,0.0012533821106092166
Sulfuricurvum,0.0012480565195210193
Hyphomonas,0.0012433823232493122
Candidatus Falkowbacteria,0.0012373944567229099
Trichococcus,0.0012346100784795403
Methyloversatilis,0.0012226318671657319
Sericytochromatia,0.0012194064416747984
OM27 clade,0.001205164962269068
Planktothricoides SR001,0.0011978398934330734
Ellin6067,0.00119278480812993
Terrimicrobium,0.001192734515483863
Blastomonas,0.0011917474251878382
Vogesella,0.0011871205628449654
Desulforegula,0.0011855806616258551
Verrucomicrobia bacterium IMCC26134,0.0011836941074203607
Methylomonaceae,0.001178767404319124
Rhodoferax,0.001169513176200613
Ralstonia,0.0011632910877397067
0319-6G20,0.0011551661795048283
KD3-93,0.0011551613076339487
Thermus,0.0011518766700246452
Steroidobacteraceae,0.0011489149942827677
Cytophaga,0.0011469946027780067
Novosphingobium,0.0011323704807185894
Herpetosiphon,0.001115528009174575
Deinococcaceae,0.0011045336079580717
Pseudohongiella,0.0011040833428156535
Acidibacter,0.001100714407253825
RBG-13-54-9,0.0011001084616421221
Tolumonas,0.0010917803693212547
Acetobacteraceae,0.0010768925555239234
Butyrivibrio 2,0.0010738017512541775
Planctomycetales,0.0010541397735244
Rhodococcus,0.0010474858754324899
SM2D12,0.001040643385938424
Thauera,0.0010356074161029071
Rubinisphaeraceae,0.0010313927407771919
Bacteroidetes VC2.1 Bac22,0.00101712834699938
DSSD61,0.0010078167924160019
Holophaga sp. WY42,0.0010069015540027577
Nocardioides,0.0010043188260344942
Macellibacteroides,0.0009997170660043207
SB-5,0.0009949610105038443
Tahibacter,0.0009915576941064434
SC-I-84,0.000980593480124672
Unknown Family,0.0009796788230313509
Lacihabitans,0.0009770040507797503
Arcobacter,0.0009749344197608655
Cavicella,0.0009720865463857137
Phormidium ETS-05,0.0009708634991554527
Fusibacter,0.0009668782801456358
Blastocatella,0.0009645477552034108
Hypnocyclicus,0.0009645469553239762
Cyanobium PCC-6307,0.0009644841860226393
OPB56,0.000961872910204937
Tychonema CCAP 1459-11B,0.0009589306626980023
Kouleothrix,0.0009572551107683332
Caulobacteraceae,0.0009545948322752983
Candidatus Magasanikbacteria,0.000947507453189963
SJA-28,0.000945078528879549
Oikopleura dioica,0.0009341962346729438
Isosphaeraceae,0.0009340349448216287
Clostridiaceae 1,0.0009299546672092732
Obscuribacterales,0.000928327798983779
Nitrospira,0.0009267780976750191
Acetobacteroides,0.0009230717408449404
Methylotenera,0.0009195390816587514
Longilinea,0.000917957534600699
Schwartzia,0.0009153684180709741
Novispirillum sp. TMC107,0.0009126153383053989
Halieaceae,0.0009123985395066495
Desulfovibrio arcticus,0.0009114987659952906
Crocinitomix,0.0009079612454794876
Emticicia,0.0009066793934013697
Flectobacillus,0.0009001574452408734
Propionivibrio,0.0008926553629660148
Kineosporiaceae,0.0008868400825229153
Microtrichales,0.0008867633071871959
Lachnoclostridium 5,0.0008846789354073202
Niveispirillum,0.000882718399714977
Desulfomicrobium,0.0008824572500475656
Moraxellaceae,0.0008792299823109973
CL500-3,0.0008779697495169562
Erysipelothrix,0.0008746918421012012
Sphingopyxis,0.0008657064364745225
Bacteroidetes vadinHA17,0.0008630765040292934
Phaselicystis,0.0008612262134170694
Gleocapsa,0.0008588043188535919
Candidatus Accumulibacter,0.0008576508135834454
Rickettsiella,0.0008545551909838162
Iamia,0.0008525556146841566
Desulfobulbus,0.0008452933323065489
Bacteriodetes bacterium enrichment culture clone AP-FeEnrich3,0.000838043159547016
Subgroup 10,0.0008372136219624806
Arenimonas,0.0008328673442298923
Pseudomonas sp. TN12,0.0008327468048789907
Methyloglobulus,0.0008322715939655647
Polymorphobacter,0.0008226966085720695
Simkaniaceae,0.0008207296520559842
bacterium E2-14,0.0008181360109660792
Gammaproteobacteria,0.0008152459749627478
Sulfuritalea,0.0008115926855079969
bacterium SH3-11,0.0008107079511220089
Selenomonas,0.0008042286324484691
Massilia,0.0008040082997012034
Nostocales,0.0007997962588334924
Hirschia,0.0007963827013216863
Clostridium sensu stricto 8,0.0007939639391463053
Mucilaginibacter,0.0007935838044425424
Sphingomonas sp. BAC151,0.0007925278209772337
Uliginosibacterium,0.0007888722782726274
Caedibacter taeniospiralis,0.0007880802669571214
RBG-16-49-21,0.000787461650938806
Rhodanobacteraceae,0.0007868093660338513
Gracilibacteria,0.0007856564331832582
Sandarakinorhabdus sp. IMCC25606,0.0007800138332392642
Ardenticatenales,0.000778391541928696
Azospirillum,0.0007774433166255112
Clostridium sensu stricto 1,0.0007763359433722313
Lacibacter,0.0007738665417980285
oc32,0.0007734134258508901
SBR1031,0.0007710376589636726
bacterium enrichment culture clone M624,0.0007690739317020484
Anaerosinus,0.0007652868167987362
delta proteobacterium K2-52,0.0007638883112785814
