,PlasticTypeGeneral
Marinimicrobia (SAR406 clade),0.09531776477349159
Oxyphotobacteria,0.060765637257923936
Verrucomicrobiae,0.04601425078344986
Alphaproteobacteria,0.03409192932479534
Bacteroidia,0.031660190259269284
Phycisphaerae,0.03119303504348087
OM190,0.025635323424362554
Deltaproteobacteria,0.02255651648246453
Planctomycetacia,0.021991814106561564
Gammaproteobacteria,0.01971299888663101
Acidimicrobiia,0.017405262420413594
Thermodesulfovibrionia,0.016991871979047328
Planctomycetes,0.01688634257251671
Dadabacteriia,0.01679784372550181
PAUC43f marine benthic group,0.01651454408230364
Rhodothermia,0.015991356367320842
Nitrososphaeria,0.01588949493996569
Bacilli,0.01558771266123746
Actinobacteria,0.015094543744408414
Anaerolineae,0.014562938466486777
Dehalococcoidia,0.014352262819863192
Subgroup 21,0.01331249747285243
Kiritimatiellae,0.013176406327809555
Campylobacteria,0.012266524784729681
Nitrospira,0.011460237099677171
Thermoanaerobaculia,0.011331687886143287
Calditrichia,0.011079945088228451
Proteobacteria,0.010917185847374456
Subgroup 9,0.010795400683168197
Pla3 lineage,0.01059661635557164
Chlamydiae,0.009862275870343903
Fusobacteriia,0.00868512204630062
Deinococci,0.008519956785961359
WPS-2,0.008481417301225057
BD2-11 terrestrial group,0.008368269333358337
Blastocatellia (Subgroup 4),0.0079841689933742
Gracilibacteria,0.007943774000639149
Melainabacteria,0.00772413429794874
BD7-11,0.00717235684102156
Clostridia,0.007164033866328959
Entotheonellia,0.0070423974696180135
vadinHA49,0.0066119498463482465
Parcubacteria,0.0065414981682204556
Subgroup 22,0.006532412385918664
Acidobacteriia,0.00641051023534972
WS6 (Dojkabacteria),0.006319426971664983
Thermoleophilia,0.00589611038720047
Latescibacteria,0.005429638192904392
Hydrogenedentia,0.005409366753338683
Subgroup 26,0.005386456969221971
Spirochaetia,0.005248175791381938
JG30-KF-CM66,0.00510881728962709
Oligosphaeria,0.00498479100438416
Lentisphaeria,0.004865076728970829
Babeliae,0.0048637687415469056
Saccharimonadia,0.004791818701312129
Synergistia,0.004703495963868402
Omnitrophia,0.004618085232331941
Aminicenantia,0.004576584930261504
Thermoplasmata,0.004568913856814035
Nitrospinia,0.004568676368069065
Thermotogae,0.004517718021460819
028H05-P-BN-P5,0.004382928284657471
Cloacimonadia,0.004262880066078215
Holophagae,0.004239486989335434
JS1,0.004088629422151364
Fibrobacteria,0.004008887978814753
Ignavibacteria,0.0038417873528522163
Limnochordia,0.003727813421171272
Leptospirae,0.0036757947750539464
WS4,0.0036604761993690857
TK17,0.003599159332565934
Chloroflexi,0.0035951287815056557
Firmicutes,0.003519351875020861
Woesearchaeia,0.003485050571376928
Armatimonadetes,0.003436930339704566
saltmarsh clone LCP-67,0.0034067237351334298
Coriobacteriia,0.0033831570184302486
LCP-89,0.003372382039829197
Acetothermiia,0.0029652009269283803
KD4-96,0.0029473016801086754
Erysipelotrichia,0.0028789216741338195
WCHB1-81,0.0028501664549715052
Mollicutes,0.0028183273683766268
Zixibacteria,0.00278120181850752
Subgroup 6,0.002771665353565638
AKAU4049,0.0026848692749938496
Brocadiae,0.0024948810830331784
unidentified bacterium wb1_H11,0.002441631950128657
NC10,0.0024320779022191934
Subgroup 17,0.0024179167614866437
Zetaproteobacteria,0.002413185585829236
P9X2b3D02,0.0023539076875481063
BRC1,0.0023397995733242466
Chloroflexia,0.002316146888923995
Halanaerobiia,0.002315763545944347
Negativicutes,0.0023119550190840413
Nitriliruptoria,0.002293350571152162
marine metagenome,0.0022425602101512837
AT-s3-28,0.0022003513844169424
Pla4 lineage,0.0021503539993538877
Sericytochromatia,0.0021165635298325035
Acidobacteria,0.0020606900608822636
ABY1,0.0020440379455359987
TA06,0.0019534147985076802
Longimicrobia,0.001865853754641871
Score,0.6962025316455697
