,PlasticTypeGeneral
Sporichthyaceae,0.03358476726053955
Omnitrophaceae,0.028267638359744864
Clade III,0.027795846648241952
Sphingobacteriaceae,0.02664568673884622
Microbacteriaceae,0.02578207486806019
Verrucomicrobiae,0.025507262781205742
Cryomorphaceae,0.024942996608151607
Veillonellaceae,0.017827960180934868
Rhizobiaceae,0.013927773628143557
A4b,0.013713812430979121
Hyphomicrobiaceae,0.013594348728519563
Aquaspirillaceae,0.013480737887640822
Microcystaceae,0.01281240783380436
Rhizobiales Incertae Sedis,0.012500251771331924
Solibacteraceae (Subgroup 3),0.011847659274120634
Rhizobiales,0.011815979296624236
Sulfurospirillaceae,0.010149949614606078
SL56 marine group,0.009929437300006887
Cyclobacteriaceae,0.00972813184120598
Devosiaceae,0.00934117801231402
NS11-12 marine group,0.009185477578557045
Armatimonadaceae,0.008981494603767052
Crocinitomicaceae,0.008768532361655626
Sphingomonadaceae,0.008468634251119215
Actinobacteria,0.00821752765770382
Hyphomonadaceae,0.008033802504395995
Desulfovibrionaceae,0.007840700835533978
Alteromonadaceae,0.007561153502996646
Gemmatimonadaceae,0.00684252493771473
Bacteroidales,0.0067283094088615115
Prevotellaceae,0.0066720612137040345
Chitinophagaceae,0.006525544513321916
Family XII,0.006488902291805743
Subgroup 6,0.0064092394864940505
ST-12K33,0.005883925272186075
Acetobacteraceae,0.0054653155315612404
Ruminococcaceae,0.005446945540770573
R7C24,0.005387427015555962
Saccharospirillaceae,0.005309803556511276
Lachnospiraceae,0.005250041558178752
Rubritaleaceae,0.005231226482362842
Rhodocyclaceae,0.0052253924980419485
Chitinimonadaceae,0.0051362023549973105
Cellvibrionaceae,0.005010264320411789
BIrii41,0.004994979670369674
Acidaminococcaceae,0.004878000912349658
Microscillaceae,0.0047563198760102775
Thiovulaceae,0.004595293021733216
Pseudohongiellaceae,0.004438822206755458
Rhodobacteraceae,0.0044242452454624015
Babeliales,0.004371207102538157
Moraxellaceae,0.004273197231338419
Shewanellaceae,0.004239058751341801
Methylophilaceae,0.004231919673189826
Pirellulaceae,0.004210950289252804
Chthoniobacteraceae,0.004206981213039797
Arcobacteraceae,0.004175307155515788
SAR324 clade(Marine group B),0.004083774655045661
Xanthobacteraceae,0.004057059789246416
Flavobacteriaceae,0.00405541903586521
Pseudomonadaceae,0.004048954191568485
Methylacidiphilaceae,0.003919151513177622
Patescibacteria,0.0038206505980719926
Verrucomicrobiaceae,0.0038097752409126727
Herpetosiphonaceae,0.003786068621010365
Betaproteobacteriales,0.0037343232394366275
Elsteraceae,0.00367096751175134
Terrimicrobiaceae,0.0036703454224817898
Blastocatellaceae,0.00362924885582324
Holophagaceae,0.003600159347304572
Rikenellaceae,0.0035870149947799575
Gloeocapsaceae,0.003533341670822842
Francisellaceae,0.0035264213008066926
Saprospiraceae,0.003504136436737948
Cyanobiaceae,0.0034268340712442324
Carnobacteriaceae,0.003413037520654494
Campylobacterales,0.0034059328009335985
Clostridiaceae 1,0.003382343773199057
Legionellaceae,0.0033761372849518303
Cytophagales,0.0033527335851146808
Bacteriovoracaceae,0.0032638162930468924
Enterobacteriaceae,0.0032237745674213378
Gemmataceae,0.0031517321158412996
Steroidobacteraceae,0.0031303501029912757
Bacteroidaceae,0.0031091090445835743
Rhodanobacteraceae,0.003079522427527911
Tannerellaceae,0.003039448285402663
Immundisolibacteraceae,0.0030196656125380905
Unknown Family,0.0029945215907808418
Microtrichales,0.0029459645446786513
Micrococcaceae,0.0029212523044662856
Reyranellaceae,0.0028902820657258936
Burkholderiaceae,0.0028746172920868203
Beijerinckiaceae,0.0028340358744464657
Amoebophilaceae,0.002797187076159869
Xanthomonadaceae,0.002753914482630767
bacterium enrichment culture clone M624,0.0027538579283937375
RBG-13-54-9,0.002752381286538718
Desulfomicrobiaceae,0.0027185184701179407
Microtrichaceae,0.0026700781529353595
TRA3-20,0.0026181449537725308
Chitinibacteraceae,0.0026118947457656576
Chromobacteriaceae,0.0026032403371863263
Caulobacteraceae,0.0025680274275058056
Spirosomaceae,0.0025567735765397804
Pseudanabaenaceae,0.0025117718720249938
Halieaceae,0.002501781966486156
Oligoflexaceae,0.0024756009771996915
Nocardiaceae,0.0024708531879985654
Thermoanaerobaculaceae,0.002470135959366736
Parcubacteria,0.0024665645138240715
Cytophagaceae,0.0024540622770972535
Deinococcaceae,0.002433410775156915
Alphaproteobacteria,0.0024029287727918777
Paracaedibacteraceae,0.002383121928785461
Caedibacteraceae,0.002366875473309779
Phaselicystidaceae,0.002297649449648045
Thermaceae,0.0022537919387158093
Mycobacteriaceae,0.002252202563112402
Nitrosomonadaceae,0.0022240366174157053
Candidatus Peregrinibacteria,0.002201635682186214
Saccharimonadales,0.002183337170789539
Balneolaceae,0.002170322622124103
Candidatus Nomurabacteria,0.0021643513511162243
Azospirillaceae,0.0021355972144274536
Erysipelotrichaceae,0.0021328651993083713
Aeromonadaceae,0.0021266544049955453
NS9 marine group,0.0021168773794602944
Rubinisphaeraceae,0.002092449581790374
Nocardioidaceae,0.0020833570350617045
Solimonadaceae,0.002001412943776808
Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_12_FULL_41_16,0.0019821190893412857
Magnetospirillaceae,0.001957678334276866
DEV007,0.001954596496921285
Paludibacteraceae,0.0019493777441998833
Leptolyngbyaceae,0.0019299552961156408
Leptotrichiaceae,0.0018998662214718906
Ilumatobacteraceae,0.0018972885976996886
Desulfobulbaceae,0.0018759855488117776
PeM15,0.0018685666131340348
SM2D12,0.0018478127763772645
Planctomycetales,0.0018234923586106994
SC-I-84,0.0017965989519549972
Methylomonaceae,0.0017937657969058273
EV818SWSAP88,0.0017932612676548705
Gammaproteobacteria,0.0017844704376252516
Kineosporiaceae,0.001726798500754035
0319-6G20,0.0017117904027979538
Simkaniaceae,0.0016968960144342529
Bdellovibrionaceae,0.001694906712805886
Nitrospiraceae,0.0016936121247715138
Bradymonadales,0.0016828477391838135
Sericytochromatia,0.001679133231612895
Candidatus Magasanikbacteria,0.0016724008042900093
Pedosphaeraceae,0.001661143890659412
Haliangiaceae,0.0016423236590179086
Diplorickettsiaceae,0.0016267168598865847
Oscillatoriaceae,0.0016160603470163333
Peptostreptococcaceae,0.001602257034961222
SBR1031,0.0016008836960843948
37-13,0.001561813335645957
Weeksellaceae,0.0015550426281667818
Iamiaceae,0.0015152566516319593
Lentimicrobiaceae,0.001513695991432523
OPB56,0.0015109133688629413
SB-5,0.0015016537937210448
Propionibacteriaceae,0.0014558944796902974
env.OPS 17,0.0014159768454316947
Oxyphotobacteria,0.0014103522778764156
Anaerolineaceae,0.0013539827516618884
Opitutaceae,0.001342975622319859
Halomonadaceae,0.0013389094629526327
Gracilibacteria,0.0013351866815219714
KD3-93,0.0013265269059165082
Bacteroidetes vadinHA17,0.001324635303403189
Chitinophagales,0.0013172159717781678
Rickettsiaceae,0.0013139510720425254
SJA-28,0.0013075034780051316
A0839,0.0013016179327990638
Spirochaetaceae,0.0013003306984861083
Caldilineaceae,0.0012889744727032101
Bacillaceae,0.0012876483393905553
Hydrogenophilaceae,0.001278728768999109
Fimbriimonadaceae,0.0012739338297549805
metagenome,0.0012723694240644736
Leptospiraceae,0.001259716245492759
Fodinicurvataceae,0.0012550982199799362
Nodosilineaceae,0.001253767129575408
Latescibacteria,0.0012198850474053654
Acidimicrobiia,0.0012166909814124063
PLTA13,0.0011784771078782326
Desulfobacteraceae,0.001173047579600345
PB19,0.0011715432215115259
Hydrogenedensaceae,0.0011679979318346702
PHOS-HE36,0.001165801677945661
Nostocales,0.0011640795369728851
Selenomonadales,0.0011557459296289028
Ardenticatenales,0.0011555589807682048
CCM19a,0.0011476935724726383
Desulfarculaceae,0.0011389958661733744
Phormidiaceae,0.0011209669558486205
mle1-27,0.0011204728275688353
M2PB4-65 termite group,0.0011131925782201198
Cryptosporangiaceae,0.0011118397847950875
Xenococcaceae,0.001099629357689258
Gaiella sp. EBR4-RS1,0.001087334356668471
Woesearchaeia,0.0010867646148053618
Sandaracinaceae,0.001084055821934665
Dongiaceae,0.001080732210681914
11-24,0.001080320308422752
