,PlasticTypeGeneral
MB11C04 marine group,0.01723938873822194
Marinimicrobia (SAR406 clade),0.01586175703422842
SAR116 clade,0.01515105187337715
Clade II,0.013021796654534307
Clade I,0.011251771594096287
OCS116 clade,0.00984442380027125
S25-593,0.009565374088970888
Parvibaculaceae,0.0091457792028187
OM75 clade,0.00907797750766363
OM43 clade,0.008806397945128318
NS4 marine group,0.0075251394149623155
Rivularia PCC-7116,0.0074541467694679885
Clade III,0.007314300052681162
Rhodobacteraceae,0.007216227744991141
Coraliomargarita,0.007126201634239865
Sphingomonadaceae,0.007125999644772062
AEGEAN-169 marine group,0.006981620392941117
Clade IV,0.006490468277447094
Erythrobacter,0.006417187161074078
marine metagenome,0.006392549122204303
Phormidesmis ANT.LACV5.1,0.006202090574065561
NS5 marine group,0.0059433106359586116
Rhizobiaceae,0.005815186842778671
metagenome,0.0056312022206978524
Planktomarina,0.005225210425878456
unidentified marine bacterioplankton,0.005158859657986994
SAR86 clade,0.005143367985119075
Alteromonas,0.0050253017247810314
SAR116 cluster bacterium REDSEA-S10_B10N8,0.005019419157568671
Alphaproteobacteria,0.004861744822940389
Micavibrionales,0.004821913870416007
Portibacter,0.004803974664468542
Lentimonas,0.004691493797496498
Hyphomonadaceae,0.004636264726369188
SUP05 cluster,0.0045372079677685005
IS-44,0.004390522313978801
PB19,0.004333601762301632
Rhodanobacter,0.004315258344007449
Pleurocapsa PCC-7319,0.004249223150791099
Sandaracinaceae,0.004016455862843696
Magnetospiraceae,0.003974454292027084
SAR92 clade,0.00391588026583012
Pseudahrensia,0.003872209314919233
Octadecabacter,0.0037264550396219143
Lewinella,0.0037214456736960008
Arenicella,0.003685891127353474
Gammaproteobacteria,0.0036787523327061642
Flavobacteriaceae,0.0036756682183977795
SAR11 clade,0.003639809726747702
NS9 marine group,0.003629835798401263
SM1A02,0.003565394178970616
Synechococcus CC9902,0.0035491497614006497
P3OB-42,0.0034650535422902423
Litoricola,0.003337603475509497
Anderseniella,0.0032657249925244656
Psychrobacter,0.003263021082911083
Flavobacterium ceti,0.0032017687436261696
Ahrensia sp. R2A130,0.003180615363690745
OM190,0.00305833798050057
DEV007,0.0030099293134338507
AT-s2-59,0.002964055116562713
Luminiphilus,0.002916860596645757
Parvularculaceae,0.0028855606439144687
Amylibacter,0.0028740277395573506
Planctomycetes,0.002854834502495554
Oleiphilus,0.0028412426839390125
SS1-B-06-26,0.002832482648430384
Loktanella,0.0028005839413547213
Blastopirellula,0.0027578041990439944
Subgroup 21,0.0027364373692476173
Burkholderiaceae,0.0027329343973188478
Cutibacterium,0.0027293620263056013
Muricauda,0.0027256312553994074
Pseudofulvibacter,0.002707209125308047
Filomicrobium,0.002658063743786635
Cryomorphaceae,0.002656119034426297
Oxyphotobacteria,0.0026294952794091954
Alcanivorax,0.002599265322819782
Candidatus Actinomarina,0.002560117138338489
NS2b marine group,0.0025581830514499106
Pir4 lineage,0.002554777419505734
Ascidiaceihabitans,0.002539176949611732
Candidatus Nitrosopumilus,0.0025391549225060807
Micavibrionaceae,0.0025294636960626815
Parvularcula,0.0024912665209615276
Woeseia,0.0024848981408947778
B2M28,0.0024840666733831236
Cocleimonas,0.0024825384108073667
Litoreibacter,0.0024518327787170988
Aurantivirga,0.002442335305619203
Schizothrix LEGE 07164,0.002439668728153132
Pirellulaceae,0.0024332825417552476
OM60(NOR5) clade,0.0024082206416672345
Rhodobacterales bacterium JY-7,0.0022853409241113364
Ulvibacter,0.00227888335618843
Altererythrobacter,0.0022582964961098957
Saprospiraceae,0.002253414424252365
Bacteroidia,0.0022463295251600275
Sphingobacterium spiritivorum,0.0022262477823457344
Chthoniobacterales,0.0022164751930291763
Winogradskyella,0.002181877759300612
Planococcus,0.002165600476436043
Sva0081 sediment group,0.002165447896773726
PAUC43f marine benthic group,0.002157419121161099
Thalassobaculales,0.002153863742810621
unidentified marine eubacterium,0.0021462452075181057
NS11-12 marine group,0.0021244514058605915
Roseobacter clade NAC11-7 lineage,0.0021215526266734853
Lewinella agarilytica,0.002054214718306006
Algimonas,0.002051357858544809
Sva0996 marine group,0.002049988062210313
Thermodesulfovibrionia,0.002048788119312262
0319-6G20,0.0020480577101831825
Prochlorococcus MIT9313,0.0020257918916985643
Ilumatobacter,0.0020162490997229854
Croceitalea,0.002000522071712165
Thalassospira,0.0019947806380913855
Sedimenticola,0.001979438422579335
Marinoscillum,0.001967002646271241
Actinomarinales,0.001964546418472268
Defluviicoccus,0.0019416380723396728
Maricaulis,0.001939156708630325
Pseudohongiella,0.00193176208215755
Nannocystaceae,0.0019201816589801356
Tateyamaria,0.001905018221896528
Marinagarivorans,0.0018710903398103432
Schleiferia,0.0018532989538197725
Litorimonas sp. HME8110,0.001845547607759611
Algiphilus,0.0018383339002674165
Dadabacteriales,0.0018221489166229006
Microbacterium,0.0018212581758519882
HTCC5015,0.001807913198882894
BD7-8,0.0017854577008103308
Aestuariicella,0.001777913245429252
Hyphomicrobiaceae,0.0017719604719578694
Formosa,0.0017578439871838289
KI89A clade,0.0017401267102995898
NS7 marine group,0.001735615063984177
Gramella,0.0017342209360803069
Crocinitomix,0.001733974427287718
Vibrio,0.0017316652926013538
Euzebyella,0.0017237981625621334
Syntrophobacteraceae,0.001713987823805495
Methylobacterium,0.0017119778758948503
Dokdonia,0.0016799177650770026
Flavobacteriales,0.0016793955122483117
Hyphomonas,0.0016791790342880432
Aquabacterium,0.0016659499196925187
Aquibacter,0.0016593078526093749
Cm1-21,0.0016531810958510757
Desulfobulbaceae,0.0016529874438018424
EPR3968-O8a-Bc78,0.0016511922881715004
Ekhidna,0.0016489579598043828
Proteobacteria,0.001647842040660196
Microtrichales,0.001641775299999521
hydrothermal vent metagenome,0.0016381349325343378
Rhodospirillales,0.00160277593830925
Urania-1B-19 marine sediment group,0.001584499111339149
Sva1033,0.001562763669925222
Thiotrichaceae,0.0015606240609250589
Pseudooceanicola,0.0015590696042117075
Sphingorhabdus,0.0015590582858956072
Brevibacterium,0.0015572710436512337
PS1 clade,0.0015501999098112504
mucus bacterium 80,0.0015439544103567093
Fluviicola,0.0015402874392369617
Sphingobium,0.0015375629157428513
Deltaproteobacteria,0.0015357423138103983
Labrenzia,0.0015277441576760946
Salegentibacter,0.001522661294022785
Sulfitobacter,0.0015162293495467765
Tenacibaculum,0.0014990718512250011
Marinobacter,0.0014979749971218421
Novosphingobium,0.0014967028474520787
Roseibacillus,0.0014943289658604884
Gimesiaceae,0.0014898641702834796
Colwellia,0.0014888240693369445
Bythopirellula,0.0014878612799658728
Alteromonadales,0.0014870274812442239
Halieaceae,0.001477781038067034
Rhodopirellula,0.0014657586323642625
Acrophormium PCC-7375,0.0014590571144881246
Halovulum,0.0014559884358432038
Altererythrobacter sp. KYW736,0.0014554402715096656
Rhizobiales,0.0014522552360762258
Roseovarius,0.0014449829027646745
NS3a marine group,0.0014443355135909104
Ectothiorhodospiraceae,0.0014326099945699113
Henriciella,0.0014277053581502508
Robiginitomaculum,0.001426602081117885
Staphylococcus,0.0014101204505809746
Candidatus Tenderia,0.001405440927534662
Ralstonia,0.0013990138045471582
Sulfurovum,0.001384485514381226
Ruegeria,0.001381847405420736
Caldilineaceae,0.001381283149995779
Kordiimonas,0.0013760335038640876
SAR324 clade(Marine group B),0.0013702383260836147
Aequorivita,0.0013662283302011955
Hellea,0.0013642389765896933
