,PlasticTypeGeneral
Candidatus Planktophila,0.023316944123108304
Candidatus Omnitrophus,0.020399551070122576
Candidatus Aquiluna,0.02021261328891334
Sporichthyaceae,0.01747828694851952
Propionispira,0.016313156878127316
Candidatus Methylopumilus,0.014912769750376913
Cryomorphaceae,0.013994097057453815
Aquaspirillum,0.013304380878519007
hgcI clade,0.012699123986616103
Clade III,0.012234954487647083
Verrucomicrobiae,0.01177460037488842
Devosia,0.011317934328596384
Aurantimicrobium,0.011300214495954997
Solitalea,0.011056213499226432
Rhizobiales Incertae Sedis,0.010323026404461637
Algoriphagus,0.010283596191430345
Candidatus Planktoluna,0.009896175756768533
Sphingobacteriaceae,0.008581785537358812
C39,0.008558623638962858
Polynucleobacter,0.008230968182947197
Microcystis PCC-7914,0.008139412285983057
Azospira,0.007113339007559732
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0.006876291828385386
Shuttleworthia,0.006487870494251136
Fluviicola,0.006405941370364823
NS11-12 marine group,0.005945324257152839
MWH-UniP1 aquatic group,0.005893974013506812
A4b,0.005831117524187403
Candidatus Aquirestis,0.00573418319279467
Dinghuibacter,0.005581830488524997
Sulfurospirillum,0.005542977372873585
Rheinheimera,0.005304190937435927
Haliscomenobacter,0.005225272209860715
Hyphomicrobium,0.005170324644831001
U29-B03,0.005106228719898242
Pseudarcicella,0.005050299980709841
Acinetobacter,0.005020745742615608
Aquabacterium,0.004873979786312683
Babeliales,0.0048480673786629215
Sediminibacterium,0.004716718360416745
Phreatobacter,0.004716491142937928
Bacteroidales,0.004546621908194583
Oceanobacter,0.004480164553141617
Hyphomicrobiaceae,0.004414613601805005
Gemmatimonas,0.004307326381796863
Chitinivorax,0.0042733394992435425
SL56 marine group,0.004222665319965707
Ruminococcaceae NK4A214 group,0.004207776814842149
BIrii41,0.004207593508364892
Rhodocyclaceae,0.004179880036117259
Roseomonas,0.004109528353359415
GKS98 freshwater group,0.0040959563335986136
Sphaerotilus,0.003903697470283017
Rhizobiales,0.0038920687166636293
Cupriavidus,0.0038647767839309444
Terrimonas,0.0038528925068545762
Cloacibacterium,0.0038152602362892603
Deefgea,0.00373250238834653
Subgroup 6,0.003591259151776509
Burkholderiaceae,0.003454738668605564
Pseudomonas,0.0033729639706682212
Limnobacter,0.0033579263732813323
Undibacterium,0.0032548785464396714
Immundisolibacteraceae,0.0031823995427684554
Zoogloea,0.003176516792195934
Pseudohongiella,0.003094016801951137
Anaerovibrio,0.003068748151152392
Paracoccus,0.003024411773629245
Aquimonas,0.0030082891695139545
Bryobacter,0.002986398944616293
Patescibacteria,0.002973618679975598
Rhizobiaceae,0.0029603311674707943
Prevotella 9,0.002903668248105418
Saprospiraceae,0.0028418358586619562
Verrucomicrobiaceae,0.002833881536723178
