,PlasticTypeGeneral
MB11C04 marine group,0.017575594146079714
Marinimicrobia (SAR406 clade),0.015088067873383489
SAR116 clade,0.015086611374840589
Clade II,0.012825779195152404
Clade I,0.011136736940596326
Parvibaculaceae,0.009591012041167015
S25-593,0.009578819160385709
OCS116 clade,0.008986122655801985
Rhodobacteraceae,0.00879059589734352
OM75 clade,0.008375667837831823
OM43 clade,0.00821369776943213
Phormidesmis ANT.LACV5.1,0.007957502440829925
AEGEAN-169 marine group,0.007740722957815457
Erythrobacter,0.007468261426126991
Sphingomonadaceae,0.007409783489425925
Rivularia PCC-7116,0.007051539122453762
unidentified marine bacterioplankton,0.006952770287541065
Rhizobiaceae,0.006935140331408245
NS4 marine group,0.006735340982281771
Clade IV,0.0066728820869592425
Clade III,0.006542321655070209
Pseudahrensia,0.005534136958193317
NS5 marine group,0.005450061526884128
Coraliomargarita,0.005403512176623084
Hyphomonadaceae,0.005281935623889637
SAR86 clade,0.0049570420798136765
Micavibrionales,0.004920599748969822
Alphaproteobacteria,0.004889111772642469
SAR116 cluster bacterium REDSEA-S10_B10N8,0.004838980719164693
Lentimonas,0.0047837431772335005
Planktomarina,0.004754944618079452
Portibacter,0.004547416512109877
marine metagenome,0.004479299705771919
Pleurocapsa PCC-7319,0.004384659299876024
SAR11 clade,0.0042471244646726265
IS-44,0.004186820183586895
Rhodanobacter,0.00404292190762671
Sandaracinaceae,0.003982310987679478
SM1A02,0.003963420105519928
Magnetospiraceae,0.003935550075926573
SAR92 clade,0.003870566108935227
Octadecabacter,0.0037560505533704735
PB19,0.003746234212806481
Synechococcus CC9902,0.003519298090315462
Loktanella,0.003501063535238545
P3OB-42,0.003466281183763938
Flavobacteriaceae,0.003435138013522421
Arenicella,0.0034048506628447605
Lewinella,0.003357698602409557
Blastopirellula,0.003282104137800189
Alteromonas,0.0032647053523443374
OM190,0.003217203725983974
Altererythrobacter,0.0031796080493059504
NS9 marine group,0.003136273263752201
DEV007,0.0031143504964345928
Algimonas,0.003085223176435408
metagenome,0.00306106141124606
Gammaproteobacteria,0.003035988416795192
Gramella,0.0030331154560861683
Planococcus,0.0030019185316867416
Ascidiaceihabitans,0.0029892365001364125
Psychrobacter,0.00297221676026451
Thermodesulfovibrionia,0.0029650809282582057
Sva0081 sediment group,0.0029454204487361804
Sedimenticola,0.002934789701968721
AT-s2-59,0.002927943449611344
Oleiphilus,0.0028812850521289933
SUP05 cluster,0.0028419289670817186
Pirellulaceae,0.0028411887850465683
Schizothrix LEGE 07164,0.002799930799423657
Alcanivorax,0.002787362052969352
Luminiphilus,0.002770161203346194
Planctomycetes,0.002758258978525753
Cutibacterium,0.0027467211076706087
B2M28,0.0027433885958095356
Aurantivirga,0.0027410273751287437
Pseudofulvibacter,0.002738308919008103
Litoricola,0.0026890873257374567
Sphingobacterium,0.00266022224525809
Marinagarivorans,0.0026502653286955627
Ulvibacter,0.002649424101790628
Croceitalea,0.0026376611590270636
Euzebyella,0.002626916474936597
Rhodobacterales bacterium JY-7,0.0025857774974137617
Anderseniella,0.002583873174421907
Burkholderiaceae,0.0025778258967288636
Saprospiraceae,0.0025754278148898725
Litoreibacter,0.0025458885029927183
Candidatus Nitrosopumilus,0.002525462089244391
Candidatus Actinomarina,0.0025055310120840105
Parvularculaceae,0.002482816507056484
Parvularcula,0.002475736207399187
Mesonia,0.0024649574319861966
Filomicrobium,0.002450556895396147
0319-6G20,0.002400217566566885
Chthoniobacterales,0.002395556187091997
Maricaulis,0.0023910797053289558
Woeseia,0.0023842657888871197
Roseobacter clade NAC11-7 lineage,0.002370776621588761
Amylibacter,0.002361449463321896
Oxyphotobacteria,0.0023583047752427687
Micavibrionaceae,0.0023459249846490243
Defluviicoccus,0.00234141712462502
Aequorivita,0.0022884128824742452
Cryomorphaceae,0.0022864505250470304
Maritimimonas,0.002218517044150477
OM60(NOR5) clade,0.0021957155366636185
Pseudohongiella,0.002179048939680802
SS1-B-06-26,0.0021736765986491127
Salegentibacter,0.002157231934105709
Roseovarius,0.002156213764326439
Aestuariicella,0.0021459069463077847
NS2b marine group,0.0021414012253915663
Aquabacterium,0.0021167350095305537
Vibrio,0.0021110681449397696
Tateyamaria,0.0021044195997965928
Subgroup 21,0.0021042544382772715
Microbacterium,0.002096730576249153
Thalassobaculales,0.002086938149423857
NS11-12 marine group,0.0020770648512502283
Sva1033,0.0020644193752210717
Cocleimonas,0.002023494431190828
Bacteroidia,0.0020204937547305957
Nannocystaceae,0.001984871368721073
Desulfobulbaceae,0.001971419228648557
Proteobacteria,0.0019686000884441162
Halovulum,0.0019595980903731485
Sphingorhabdus,0.0018784944711911188
Ilumatobacter,0.001876313612365242
Hyphomonas,0.0018716833755300765
Subsaximicrobium,0.001869287885800482
Chitinophagales,0.001867615816565559
Ascidiimonas,0.0018419120924681547
Actinomarinales,0.0018296041887242093
Thalassospira,0.00180509250331639
R76-B128,0.0017861820230208557
PAUC43f marine benthic group,0.0017774310617011796
Marinobacter,0.0017758360382829092
Muricauda,0.0017704995165483072
Formosa,0.0017461654372847321
Cm1-21,0.0017430240585163675
Crocinitomix,0.0017328623322318412
Dadabacteriales,0.001729837838838937
Hellea,0.001719738879830301
SB-5,0.0017139090945733077
KI89A clade,0.0017054757880261007
Tenacibaculum,0.0017047546601904862
