,DEPTH,DNAExtraction,Environment,IncubationGeneral,IncubationOrCollection,IncubationTime,LabOrField,Latitude,Light,Longitude,MaterialType,PlasticTypeGeneral,PlasticTypeSpecific,PrimerPair,Salinity,Season,Source,Study,Temperature,WaterOrSediment
Proteobacteria,0.0003046101544620562,0.018182008167417538,0.00046461004942637354,0.006087376800262518,0.003971626174254956,0.00030946403182892303,0.003106462036250579,0.1383113547703668,0.0009098295183519505,0.2989238794557937,0.00311736130967371,0.003345638572567257,0.0038843109810701875,0.018565352259057265,0.0003077459953509318,0.0027176945762439294,0.0030116639773383113,0.014817968839144552,0.04047913094849117,0.00038627034119306927
Alphaproteobacteria,0.0005223411008056413,0.017654154629258175,0.003202902824910034,0.004506695276546079,0.0031286766132387926,0.0015867661722634937,0.0035921732015545657,0.07842181240516333,0.0019411633522692432,0.003177600050946964,0.004428986876215085,0.005262698894072946,0.004304128580316444,0.015401779836742862,0.0008628331335620516,0.0042678795160540845,0.002984613446029752,0.013453470424367831,0.010190735694223515,0.0011901106138835955
Oceanicella,0.00028308989809601144,0.011938851603407867,0.00010484830623787356,0.004036968494636482,0.0013476568752766357,1.2266301410574697e-05,0.00046094093229576,0.006859542867913152,0.00017432953415505003,0.0607991729250668,0.001447973398842909,0.0016313131188027729,0.001436104902576038,0.013841534717858655,6.267208564515755e-05,0.002098257758947802,0.0009614629479359184,0.009912349105957018,0.005935119883496383,1.529418510187237e-05
Flavobacteriaceae,1.008952059927249e-05,0.011325551887329232,0.008475731060950587,0.0037347781666803932,0.004058063057159087,0.00141238529550841,0.007898500820311268,0.28306140993345,0.0030732040101158348,0.03598425412625512,0.003860580351096381,0.004959668946110825,0.004176734477488423,0.008562385810650584,0.01743793543836154,0.005081569016472947,0.001632865626048959,0.009465071135584724,0.15872372257591427,0.0011345979456013468
Erythrobacter,0.0008119999050426075,0.010835921283228857,0.00035428738815957344,0.005894521865684536,0.00541316608077319,7.103923569775842e-05,0.003438778001991716,0.0014383578290623068,0.0007303582478804008,0.0003434001830525784,0.003266233094957636,0.006154915532518171,0.0035647347348993484,0.011896776514929696,5.885297461837484e-05,0.002929114271651816,0.0023711503940141783,0.008176385387942613,0.003738994171226611,0.0003106916309951078
Methylacidiphilaceae,4.6651886902940816e-05,0.005144060666133515,0.007850026287921967,0.0116881721940314,0.005112433219765068,4.592924452897268e-05,0.00020023155908586285,0.0006486470266736366,0.00017667269236425111,0.0005784939508908764,0.00232732705816183,0.0010659245302622202,0.0015152550781669767,0.001974891974617444,0.0001379547294707014,0.004837975660759943,0.002057222532450724,0.007840069188671603,0.0002738635955827585,3.0451173041395368e-05
Clade I,0.0009903737678658108,0.009042345029370466,0.0012662779814762578,0.00807812109500988,0.009691559962570324,0.00019824039284100628,0.007294688135691503,0.0007206431161350311,0.0010285171392676775,0.0017485187607059868,0.006530469970934102,0.006953683863989623,0.005463125560166673,0.009930091189220313,0.00018412370654041242,0.0030798422300495707,0.007222440953828163,0.007685939337625655,0.0018337992596669376,0.0006943633760466937
LD29,1.9385212148983645e-07,0.0041776986312805076,0.012921219928957981,0.01079973875650066,0.004409947285763318,4.192678074701802e-05,0.0003271959776819375,0.0015791708131839832,0.00025415701271118397,0.0008741257549122293,0.0019465485626024737,0.0008643967475777093,0.0011496569148355504,0.002468246941101659,6.620642620981689e-05,0.004887731289208856,0.0019405468807755333,0.007424832783956985,0.0006895303364981033,0.00032381385333756283
Flavobacterium,1.1629958516521356e-05,0.005349620027804625,0.019262642249483212,0.003690739983039665,0.0026293761166374646,0.00037122787466841475,0.003100601122234193,0.0010557168056291645,0.0018811970798016324,0.007794799782248256,0.003218095181945017,0.003461970955007402,0.004117463125382972,0.012378123258425786,0.00784947282890255,0.0042898514022669644,0.004382041488334534,0.0068672251616629975,0.0021181794853905485,0.0012250048385583508
Terasakiellaceae,7.316228506184414e-08,0.0031301565606547273,0.004100781845857444,0.008769742438823957,0.0034907422102481646,0.00012983932986120533,0.0001216293809707034,0.0001510311687836712,0.00017439421647585186,1.7823161524174785e-05,0.0012504437747529768,0.0006272004107578774,0.0004262594203865514,0.0003414838295940012,3.7826728104122804e-05,0.0033006636776126094,0.0003128314955801507,0.006627558228532203,0.00024595522444360797,5.159523645534132e-05
Lentimonas,0.0033647753756504153,0.008404609225018221,0.0007631793087110137,0.00814155159527631,0.011366912212799203,0.00010301335475467987,0.007488486735523387,0.0008619671914921154,0.00188278320575538,0.015682115277380285,0.0030954936733721197,0.0026777856338040104,0.002832422488226675,0.007647356826027271,5.181166764906898e-05,0.005016520453654439,0.002667305852030727,0.00638536028095068,0.0015970351504794673,0.00042188937107108266
Rhodobacteraceae,0.0009822252185894501,0.009571982820087662,0.005540950481033255,0.004168669758946389,0.003481058473052858,0.010056813723003464,0.013346405167048506,0.005002103187547702,0.004191403107900978,0.001185495324983084,0.00828607104970938,0.008456238585808547,0.007510203600391367,0.0056273926826903905,0.0016078738688377495,0.009151046561858858,0.004737607427658454,0.0061918418025383275,0.006781830882782036,0.014605044638956372
Cyanobium PCC-6307,1.665424730311416e-05,0.003217661287610062,0.013794953015370398,0.007593808962121278,0.002141546541132371,4.6707607376219223e-05,0.0007908711568390471,0.006044979653089079,0.0009432185859062018,0.000285980470843415,0.0039278456804418636,0.00317647056289732,0.004599631994903336,0.004867902762555007,0.004383961871733406,0.0028021585633275455,0.006826273962220068,0.005944576823990956,0.03283501595369654,0.000906036184370911
AEGEAN-169 marine group,0.00022863501576345565,0.0076850168956911075,0.00048048720101617065,0.004839144996036972,0.006679379202113325,3.779429804820298e-05,0.002099833541350673,0.0013086912519308248,0.000452066096907127,0.00033560445123666954,0.006779775299578972,0.00566398154027336,0.00679353604837689,0.008469561784674723,6.310662578770284e-05,0.002027187085024188,0.009631791957186648,0.005919837496776605,0.0007273551244415116,0.0005138849077448375
