,PlasticTypeGeneral
Rhodocyclaceae,0.043357402
Rhizobiaceae,0.040802188
Flavobacteriaceae,0.031790266
Burkholderiaceae,0.0150401
Micrococcaceae,0.028973926
Mycobacteriaceae,0.03686099
Arcobacteraceae,0.029151284
Sphingomonadaceae,0.018270658
Saprospiraceae,0.017946756
Xanthomonadaceae,0.016904607
Chitinimonadaceae,0.024551072
Pseudomonadaceae,0.011283056
Spirosomaceae,0.020448087
Chthoniobacteraceae,0.009887817
Pirellulaceae,0.008964314
Beijerinckiaceae,0.018233234
Aeromonadaceae,0.016236808
Alteromonadaceae,0.010510262
Microscillaceae,0.0110474
Alphaproteobacteria,0.007989045
Rhodobacteraceae,0.012553384
Armatimonadaceae,0.009915838
Chitinophagaceae,0.009391605
Cellvibrionaceae,0.0135476
Crocinitomicaceae,0.016197057
Moraxellaceae,0.009990404
Microbacteriaceae,0.018123267
Hydrogenophilaceae,0.008051155
NS11-12 marine group,0.011201994
Methylophilaceae,0.011635979
A4b,0.003645703
Thiotrichaceae,0.014218535
Steroidobacteraceae,0.007607038
Reyranellaceae,0.010465713
Enterobacteriaceae,0.005942372
Sporichthyaceae,0.010151698
PHOS-HE36,0.005812151
Chitinophagales,0.008206695
Chitinibacteraceae,0.010100175
Devosiaceae,0.001185879
Methylomonaceae,0.005081119
Phormidiaceae,0.010739883
Cyclobacteriaceae,0.007417212
Weeksellaceae,0.009906639
Clade III,0.00775005
Nitrospiraceae,0.008158522
Betaproteobacteriales,0.006409817
NS9 marine group,0.007435915
Planococcaceae,0.001424496
Rhizobiales Incertae Sedis,0.006681792
Prolixibacteraceae,0.004242403
Haliangiaceae,0.004848702
Rhodanobacteraceae,0.009439769
Lentimicrobiaceae,0.011688676
Halieaceae,0.007713089
Chromobacteriaceae,0.005370865
Xanthobacteraceae,0.004175417
Sandaracinaceae,0.003991838
Nitrosomonadaceae,0.005224724
NB1-j,0.006662735
Hyphomonadaceae,0.002754688
Shewanellaceae,0.005400882
Desulfobulbaceae,0.004853184
Thermoanaerobaculaceae,0.002969883
env.OPS 17,0.004227506
Immundisolibacteraceae,0.006182919
KD3-93,0.002535465
Verrucomicrobiaceae,0.00368224
Halomonadaceae,0.007238829
Bacteroidetes vadinHA17,0.005059459
Fusobacteriaceae,0.010031832
Saccharospirillaceae,0.00489245
Spongiibacteraceae,0.005349331
Leptotrichiaceae,0.003788653
KD4-96,0.007396486
Intrasporangiaceae,0.003975983
OPB56,0.004789288
OLB14,0.00644902
Clostridiaceae 1,0.005106946
Aquaspirillaceae,0.003635719
Verrucomicrobiae,0.00405984
Thermaceae,0.003615402
Gracilibacteria,0.002206852
LiUU-11-161,0.005373329
Cryomorphaceae,0.004814227
ST-12K33,0.005318886
Desulfovibrionaceae,0.004094306
Terrimicrobiaceae,0.002763757
Nannocystaceae,0.006076395
Subgroup 6,0.004244404
Rikenellaceae,0.00481196
Sulfurospirillaceae,0.003481427
Polyangiaceae,0.003090303
Unknown Family,0.003227626
Rubritaleaceae,0.001716302
Ruminococcaceae,0.00233744
Alicyclobacillaceae,0.001020293
Microcystaceae,0.004358069
Veillonellaceae,0.003061638
Leptolyngbyaceae,0.001954859
Roseiflexaceae,0.004780037
Gammaproteobacteria,0.001340366
Acidiferrobacteraceae,0.003250384
Lachnospiraceae,0.003032113
PB19,0.002563772
Amoebophilaceae,0.000901774
Family XII,0.000740335
Sphingobacteriaceae,0.002421841
37-13,0.002069439
Nostocaceae,0.000658294
Caulobacteraceae,0.00047023
Nodosilineaceae,0.001193768
Xenococcaceae,0.001381168
A0839,0.001122349
PeM15,0.003102633
SBR1031,0.003809124
Cyanobiaceae,0.002781859
Carnobacteriaceae,0.002023951
Gemmatimonadaceae,0.002827316
Erysipelotrichaceae,0.002355462
Bradymonadales,0.002075547
Azospirillaceae,0.002455929
TRA3-20,0.000687883
Solibacteraceae (Subgroup 3),0.001162869
Kineosporiaceae,0.002581076
Staphylococcaceae,0.00062222
Tepidisphaerales,0.000582304
Prevotellaceae,0.001943072
Rubinisphaeraceae,0.000416794
Nocardiaceae,0.001651115
Pseudanabaenaceae,0.00156696
Anaerolineaceae,0.002433072
Paludibacteraceae,0.001000743
Neisseriaceae,0.000677801
